ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2017,PI,Masculino,2,2,Não aplicável / Outros,140,
2017,MS,Feminino,4,2,Não aplicável / Outros,1119,
2017,MS,Masculino,4,,Não aplicável / Outros,628,
2013,MA,Masculino,3,,Não aplicável / Outros,5,
2017,MA,Feminino,3,2,Não aplicável / Outros,34,
2018,MA,Feminino,5,2,Não aplicável / Outros,45,
2019,SE,Feminino,2,1,Não aplicável / Outros,43,
2021,RJ,Feminino,3,2,Não aplicável / Outros,28,
2021,RJ,Feminino,3,1,Não aplicável / Outros,7,
2018,MS,Feminino,2,,Não aplicável / Outros,34,
2022,PA,Feminino,3,1,Não aplicável / Outros,4,
2021,SP,Feminino,5,2,Não aplicável / Outros,13,
2021,SP,Feminino,1,1,Não aplicável / Outros,552,
2022,RR,Masculino,1,1,Não aplicável / Outros,7,
2024,SC,Feminino,2,2,Não aplicável / Outros,158,
2022,MA,Feminino,1,1,Não aplicável / Outros,69,
2021,PI,Masculino,2,1,Não aplicável / Outros,33,
2018,GO,Feminino,3,1,Não aplicável / Outros,6,
2020,MG,Feminino,9,,Não aplicável / Outros,1,
2017,SE,Masculino,5,2,Não aplicável / Outros,1,
2022,ES,Feminino,3,1,Não aplicável / Outros,2,
2019,AP,Feminino,2,2,Não aplicável / Outros,41,
2020,TO,Masculino,4,1,Não aplicável / Outros,59,
2019,AL,Masculino,2,,Não aplicável / Outros,79,
2019,MT,Masculino,4,1,Não aplicável / Outros,100,
2018,SE,Feminino,2,2,Não aplicável / Outros,163,
2020,CE,Masculino,4,1,Não aplicável / Outros,280,
2024,PE,Feminino,5,1,Não aplicável / Outros,3,
2024,AC,Feminino,2,,Não aplicável / Outros,54,
2021,TO,Masculino,1,1,Não aplicável / Outros,16,
2021,SC,Masculino,5,2,Não aplicável / Outros,5,
2022,DF,Masculino,2,1,Não aplicável / Outros,32,
2022,MS,Feminino,3,,Não aplicável / Outros,4,
2017,AP,Masculino,4,1,Não aplicável / Outros,156,
2020,BA,Masculino,5,1,Não aplicável / Outros,5,
2021,SE,Masculino,2,2,Não aplicável / Outros,107,
2020,AP,Feminino,1,1,Não aplicável / Outros,28,
2015,BA,Feminino,5,,Não aplicável / Outros,21,
2015,PA,Masculino,1,1,Não aplicável / Outros,55,
2015,SE,Masculino,1,,Não aplicável / Outros,185,
2015,SE,Masculino,2,,Não aplicável / Outros,40,
2012,SC,Feminino,2,2,Não aplicável / Outros,109,
2012,ES,Feminino,1,2,Não aplicável / Outros,1732,
2012,AL,Feminino,2,2,Não aplicável / Outros,188,
2015,PR,Masculino,3,1,Não aplicável / Outros,1,
2012,MA,Feminino,2,2,Não aplicável / Outros,753,
2012,RN,Masculino,2,2,Não aplicável / Outros,46,
2012,DF,Feminino,5,1,Não aplicável / Outros,1,
2014,MA,Feminino,3,2,Não aplicável / Outros,8,
2023,RR,Masculino,2,,Não aplicável / Outros,42,
2023,RR,Feminino,2,1,Não aplicável / Outros,9,
2023,MA,Masculino,1,2,Não aplicável / Outros,749,
2023,CE,Masculino,2,2,Não aplicável / Outros,223,
2014,DF,Masculino,4,1,Não aplicável / Outros,110,
2023,ES,Masculino,3,,Não aplicável / Outros,2,
2013,CE,Feminino,3,,Não aplicável / Outros,4,
2023,MT,Masculino,4,,Não aplicável / Outros,824,
2023,PR,Feminino,5,,Não aplicável / Outros,4,
2023,PA,Feminino,3,2,Não aplicável / Outros,12,
2016,PE,Masculino,4,2,Não aplicável / Outros,2057,
2016,PE,Feminino,4,,Não aplicável / Outros,1493,
2014,PR,Feminino,5,,Não aplicável / Outros,5,
2014,GO,Masculino,3,2,Não aplicável / Outros,2,
2014,PE,Masculino,2,1,Não aplicável / Outros,24,
2014,SC,Masculino,1,1,Não aplicável / Outros,153,
2016,RJ,Feminino,3,2,Não aplicável / Outros,19,
2023,BA,Masculino,3,1,Não aplicável / Outros,3,
2013,PI,Masculino,5,1,Não aplicável / Outros,1,
2013,PR,Masculino,3,2,Não aplicável / Outros,37,
2013,PR,Feminino,1,,Não aplicável / Outros,2070,
2023,AC,Feminino,2,2,Não aplicável / Outros,199,
2023,AC,Masculino,1,2,Não aplicável / Outros,244,
2014,RN,Feminino,2,1,Não aplicável / Outros,11,
2013,MG,Masculino,4,2,Não aplicável / Outros,2200,
2013,AL,Feminino,3,1,Não aplicável / Outros,3,
2016,MT,Feminino,5,,Não aplicável / Outros,5,
2016,GO,Masculino,2,,Não aplicável / Outros,90,
2016,RO,Feminino,4,1,Não aplicável / Outros,116,
2016,RS,Masculino,3,1,Não aplicável / Outros,1,
2018,MG,Feminino,1,2,Não aplicável / Outros,3355,
2018,MA,Masculino,5,,Não aplicável / Outros,15,
2019,SE,Feminino,4,2,Não aplicável / Outros,1622,
2018,SC,Masculino,1,,Não aplicável / Outros,2123,
2018,BA,Masculino,1,1,Não aplicável / Outros,142,
2018,BA,Feminino,3,,Não aplicável / Outros,7,
2024,SE,Masculino,5,2,Não aplicável / Outros,4,
2022,RR,Feminino,1,2,Não aplicável / Outros,215,
2018,RR,Feminino,5,2,Não aplicável / Outros,78,
2018,RR,Masculino,4,,Não aplicável / Outros,532,
2022,RS,Masculino,2,2,Não aplicável / Outros,171,
2021,GO,Feminino,4,,Não aplicável / Outros,785,
2019,CE,Masculino,3,2,Não aplicável / Outros,10,
2018,RS,Feminino,1,,Não aplicável / Outros,1705,
2018,RS,Feminino,5,2,Não aplicável / Outros,20,
2018,SP,Masculino,3,1,Não aplicável / Outros,7,
2018,SP,Masculino,2,,Não aplicável / Outros,201,
2022,MA,Feminino,5,2,Não aplicável / Outros,54,
2018,RJ,Feminino,1,2,Não aplicável / Outros,4424,
2020,MG,Masculino,1,,Não aplicável / Outros,1065,
2016,PI,Feminino,1,,Não aplicável / Outros,273,
2014,AM,Feminino,9,2,Não aplicável / Outros,1,
2017,PB,Feminino,1,,Não aplicável / Outros,499,
2022,CE,Feminino,2,,Não aplicável / Outros,64,
2019,MS,Masculino,2,2,Não aplicável / Outros,85,
2021,AM,Masculino,4,2,Não aplicável / Outros,1204,
2021,AM,Masculino,1,1,Não aplicável / Outros,46,
2020,PB,Feminino,1,,Não aplicável / Outros,291,
2019,MA,Feminino,4,2,Não aplicável / Outros,6506,
2019,MA,Masculino,3,,Não aplicável / Outros,15,
2024,RN,Masculino,2,2,Não aplicável / Outros,152,
2021,RS,Masculino,3,,Não aplicável / Outros,2,
2019,PB,Masculino,2,2,Não aplicável / Outros,132,
2022,AL,Feminino,1,2,Não aplicável / Outros,1359,
2018,PE,Feminino,2,1,Não aplicável / Outros,71,
2024,RJ,Masculino,2,1,Não aplicável / Outros,108,
2021,AP,Masculino,4,,Não aplicável / Outros,352,
2019,MT,Masculino,4,,Não aplicável / Outros,932,
2020,GO,Feminino,4,2,Não aplicável / Outros,1472,
2020,CE,Masculino,2,2,Não aplicável / Outros,162,
2020,CE,Masculino,4,,Não aplicável / Outros,1033,
2024,AC,Masculino,2,1,Não aplicável / Outros,18,
2021,TO,Masculino,2,,Não aplicável / Outros,57,
2021,TO,Feminino,2,2,Não aplicável / Outros,181,
2020,MA,Masculino,3,2,Não aplicável / Outros,19,
2020,AC,Masculino,1,1,Não aplicável / Outros,30,
2020,BA,Masculino,2,,Não aplicável / Outros,261,
2024,AP,Feminino,1,1,Não aplicável / Outros,19,
2020,RO,Feminino,4,,Não aplicável / Outros,338,
2020,AP,Masculino,5,1,Não aplicável / Outros,1,
2023,GO,Masculino,5,2,Não aplicável / Outros,4,
2016,ES,Masculino,5,1,Não aplicável / Outros,1,
2016,AP,Feminino,4,,Não aplicável / Outros,499,
2019,MG,Feminino,5,1,Não aplicável / Outros,1,
2015,PE,Feminino,3,,Não aplicável / Outros,4,
2015,MA,Feminino,4,1,Não aplicável / Outros,334,
2015,PI,Masculino,4,2,Não aplicável / Outros,1139,
2015,CE,Feminino,2,1,Não aplicável / Outros,24,
2015,TO,Feminino,3,,Não aplicável / Outros,1,
2012,ES,Feminino,2,2,Não aplicável / Outros,272,
2012,AM,Masculino,2,2,Não aplicável / Outros,31,
2012,PB,Masculino,5,1,Não aplicável / Outros,4,
2023,AL,Feminino,1,1,Não aplicável / Outros,105,
2012,PA,Masculino,3,2,Não aplicável / Outros,5,
2015,RN,Feminino,1,2,Não aplicável / Outros,1029,
2012,SP,Masculino,5,2,Não aplicável / Outros,1,
2012,GO,Feminino,4,1,Não aplicável / Outros,155,
2023,MS,Masculino,1,2,Não aplicável / Outros,423,
2023,SE,Masculino,1,1,Não aplicável / Outros,28,
2014,PI,Masculino,4,,Não aplicável / Outros,1171,
2014,RJ,Feminino,3,2,Não aplicável / Outros,7,
2013,PE,Masculino,1,1,Não aplicável / Outros,93,
2013,BA,Masculino,2,2,Não aplicável / Outros,459,
2013,SC,Feminino,2,2,Não aplicável / Outros,105,
2016,SP,Masculino,3,2,Não aplicável / Outros,83,
2016,SP,Masculino,5,2,Não aplicável / Outros,6,
2016,AM,Masculino,4,2,Não aplicável / Outros,1219,
2012,RR,Masculino,2,,Não aplicável / Outros,20,
2014,MT,Feminino,9,2,Não aplicável / Outros,34,
2017,ES,Feminino,3,,Não aplicável / Outros,5,
2014,AL,Feminino,3,,Não aplicável / Outros,4,
2016,AL,Feminino,2,2,Não aplicável / Outros,301,
2014,CE,Masculino,4,2,Não aplicável / Outros,2970,
2023,DF,Feminino,2,,Não aplicável / Outros,58,
2023,DF,Feminino,2,1,Não aplicável / Outros,44,
2017,AM,Masculino,1,2,Não aplicável / Outros,259,
2013,ES,Feminino,1,,Não aplicável / Outros,744,
2018,MG,Masculino,4,2,Não aplicável / Outros,2200,
2018,TO,Feminino,2,1,Não aplicável / Outros,19,
2021,RJ,Feminino,2,2,Não aplicável / Outros,1137,
2022,PR,Masculino,4,2,Não aplicável / Outros,821,
2022,PR,Feminino,1,,Não aplicável / Outros,1333,
2016,RN,Masculino,5,,Não aplicável / Outros,1,
2018,MS,Feminino,3,2,Não aplicável / Outros,13,
2022,PB,Feminino,1,1,Não aplicável / Outros,68,
2022,RR,Feminino,5,2,Não aplicável / Outros,67,
2022,SP,Feminino,3,1,Não aplicável / Outros,6,
2021,PB,Masculino,3,2,Não aplicável / Outros,6,
2024,RO,Feminino,3,2,Não aplicável / Outros,16,
2019,MG,Feminino,5,2,Não aplicável / Outros,6,
2024,AM,Feminino,2,1,Não aplicável / Outros,9,
2019,ES,Feminino,1,1,Não aplicável / Outros,144,
2019,ES,Masculino,5,1,Não aplicável / Outros,3,
2018,DF,Masculino,4,1,Não aplicável / Outros,178,
2024,BA,Masculino,4,,Não aplicável / Outros,1246,
2024,BA,Feminino,1,,Não aplicável / Outros,344,
2019,PI,Feminino,5,2,Não aplicável / Outros,6,
2024,RS,Feminino,1,1,Não aplicável / Outros,205,
2019,MA,Feminino,2,,Não aplicável / Outros,393,
2020,RN,Feminino,1,,Não aplicável / Outros,211,
2020,RN,Masculino,2,1,Não aplicável / Outros,13,
2024,RN,Masculino,3,2,Não aplicável / Outros,1,
2020,PR,Feminino,4,1,Não aplicável / Outros,131,
2013,AC,Masculino,2,1,Não aplicável / Outros,4,
2019,RJ,Masculino,2,2,Não aplicável / Outros,560,
2019,PA,Masculino,2,,Não aplicável / Outros,121,
2024,RJ,Feminino,4,1,Não aplicável / Outros,355,
2021,RN,Masculino,1,1,Não aplicável / Outros,85,
2021,AP,Feminino,1,2,Não aplicável / Outros,169,
2024,PA,Masculino,1,1,Não aplicável / Outros,61,
2020,AL,Feminino,5,1,Não aplicável / Outros,2,
2018,RJ,Masculino,3,1,Não aplicável / Outros,3,
2019,GO,Feminino,1,1,Não aplicável / Outros,126,
2020,MT,Masculino,5,2,Não aplicável / Outros,1,
2020,MA,Masculino,4,,Não aplicável / Outros,1967,
2022,SE,Feminino,3,1,Não aplicável / Outros,2,
2022,MT,Feminino,9,2,Não aplicável / Outros,1,
2018,MG,Masculino,5,2,Não aplicável / Outros,2,
2020,AC,Feminino,3,,Não aplicável / Outros,1,
2022,GO,Feminino,9,,Não aplicável / Outros,1,
2018,CE,Feminino,3,1,Não aplicável / Outros,1,
2020,RO,Masculino,1,,Não aplicável / Outros,160,
2020,RO,Feminino,3,1,Não aplicável / Outros,1,
2021,MT,Feminino,5,,Não aplicável / Outros,4,
2015,BA,Feminino,4,,Não aplicável / Outros,1900,
2015,RJ,Masculino,1,2,Não aplicável / Outros,2162,
2015,SE,Feminino,3,1,Não aplicável / Outros,1,
2015,BA,Feminino,5,1,Não aplicável / Outros,4,
2015,SP,Masculino,1,2,Não aplicável / Outros,2827,
2015,SP,Masculino,5,2,Não aplicável / Outros,9,
2012,MT,Feminino,4,1,Não aplicável / Outros,105,
2015,AL,Masculino,1,1,Não aplicável / Outros,113,
2012,SC,Masculino,2,2,Não aplicável / Outros,63,
2012,SP,Masculino,3,2,Não aplicável / Outros,86,
2012,RS,Feminino,2,,Não aplicável / Outros,123,
2023,PE,Feminino,4,1,Não aplicável / Outros,254,
2023,PE,Feminino,3,,Não aplicável / Outros,5,
2012,GO,Masculino,1,,Não aplicável / Outros,667,
2013,CE,Masculino,1,2,Não aplicável / Outros,966,
2023,PB,Masculino,1,1,Não aplicável / Outros,76,
2023,TO,Masculino,2,,Não aplicável / Outros,49,
2015,DF,Feminino,2,1,Não aplicável / Outros,27,
2023,SE,Feminino,1,,Não aplicável / Outros,198,
2013,MT,Feminino,4,2,Não aplicável / Outros,1683,
2014,PI,Feminino,1,2,Não aplicável / Outros,564,
2016,PE,Feminino,1,2,Não aplicável / Outros,1626,
2016,SP,Masculino,1,1,Não aplicável / Outros,784,
2016,AM,Masculino,2,1,Não aplicável / Outros,17,
2012,RR,Masculino,4,1,Não aplicável / Outros,58,
2013,RJ,Feminino,1,,Não aplicável / Outros,1452,
2014,AC,Masculino,4,,Não aplicável / Outros,1365,
2016,RS,Masculino,4,2,Não aplicável / Outros,398,
2013,AP,Feminino,5,,Não aplicável / Outros,1,
2016,RR,Masculino,1,2,Não aplicável / Outros,142,
2023,DF,Feminino,3,,Não aplicável / Outros,3,
2017,TO,Feminino,2,1,Não aplicável / Outros,18,
2013,RN,Feminino,4,,Não aplicável / Outros,738,
2016,PB,Masculino,2,2,Não aplicável / Outros,65,
2013,SE,Feminino,3,1,Não aplicável / Outros,1,
2018,AM,Masculino,4,1,Não aplicável / Outros,344,
2018,MG,Feminino,3,1,Não aplicável / Outros,2,
2021,RS,Masculino,1,2,Não aplicável / Outros,2335,
2018,MA,Masculino,4,,Não aplicável / Outros,3537,
2022,PR,Feminino,5,2,Não aplicável / Outros,16,
2022,PA,Masculino,1,1,Não aplicável / Outros,42,
2013,RR,Feminino,5,1,Não aplicável / Outros,1,
2021,PR,Feminino,1,2,Não aplicável / Outros,3445,
2021,PE,Feminino,5,2,Não aplicável / Outros,16,
2022,RS,Masculino,4,2,Não aplicável / Outros,418,
2022,RS,Masculino,4,1,Não aplicável / Outros,56,
2020,MT,Feminino,2,2,Não aplicável / Outros,188,
2018,SP,Masculino,2,2,Não aplicável / Outros,328,
2022,SC,Masculino,2,1,Não aplicável / Outros,11,
2024,SP,Feminino,2,2,Não aplicável / Outros,530,
2017,RR,Feminino,2,1,Não aplicável / Outros,6,
2020,PE,Feminino,3,1,Não aplicável / Outros,3,
2024,ES,Masculino,2,1,Não aplicável / Outros,21,
2024,AM,Masculino,2,,Não aplicável / Outros,49,
2017,PB,Feminino,1,1,Não aplicável / Outros,98,
2017,SE,Masculino,5,1,Não aplicável / Outros,3,
2024,RS,Masculino,2,,Não aplicável / Outros,80,
2019,RN,Masculino,4,2,Não aplicável / Outros,888,
2019,RN,Feminino,4,1,Não aplicável / Outros,175,
2019,RJ,Feminino,3,2,Não aplicável / Outros,19,
2022,AL,Masculino,4,2,Não aplicável / Outros,2050,
2021,ES,Feminino,4,,Não aplicável / Outros,699,
2020,AM,Feminino,4,1,Não aplicável / Outros,265,
2021,PR,Feminino,3,1,Não aplicável / Outros,3,
2018,GO,Masculino,5,2,Não aplicável / Outros,5,
2022,RS,Masculino,3,,Não aplicável / Outros,1,
2021,SC,Masculino,2,2,Não aplicável / Outros,93,
2022,CE,Feminino,9,2,Não aplicável / Outros,1,
2021,TO,Masculino,5,2,Não aplicável / Outros,3,
2020,MA,Feminino,2,2,Não aplicável / Outros,637,
2024,PI,Feminino,1,1,Não aplicável / Outros,34,
2022,DF,Masculino,1,,Não aplicável / Outros,313,
2022,SE,Masculino,2,1,Não aplicável / Outros,34,
2017,AP,Feminino,3,,Não aplicável / Outros,1,
2017,DF,Masculino,5,1,Não aplicável / Outros,1,
2015,PE,Masculino,3,1,Não aplicável / Outros,2,
2012,PI,Feminino,2,2,Não aplicável / Outros,150,
2012,MG,Masculino,2,,Não aplicável / Outros,311,
2015,PR,Feminino,4,,Não aplicável / Outros,729,
2015,PI,Masculino,1,,Não aplicável / Outros,278,
2012,DF,Masculino,1,,Não aplicável / Outros,390,
2012,BA,Feminino,1,2,Não aplicável / Outros,1079,
2012,TO,Masculino,3,1,Não aplicável / Outros,1,
2012,AP,Feminino,3,2,Não aplicável / Outros,5,
2015,GO,Feminino,9,,Não aplicável / Outros,1,
2023,BA,Feminino,4,1,Não aplicável / Outros,403,
2023,SP,Feminino,2,2,Não aplicável / Outros,509,
2015,RN,Feminino,2,,Não aplicável / Outros,38,
2023,MS,Masculino,5,2,Não aplicável / Outros,8,
2023,PB,Feminino,3,,Não aplicável / Outros,2,
2014,BA,Masculino,5,,Não aplicável / Outros,11,
2023,AM,Masculino,4,,Não aplicável / Outros,1285,
2014,ES,Masculino,4,,Não aplicável / Outros,1270,
2013,MT,Feminino,4,1,Não aplicável / Outros,81,
2013,MT,Feminino,5,2,Não aplicável / Outros,8,
2014,PI,Feminino,4,,Não aplicável / Outros,1072,
2013,AC,Masculino,1,1,Não aplicável / Outros,22,
2013,PE,Masculino,4,,Não aplicável / Outros,1636,
2013,PE,Masculino,2,,Não aplicável / Outros,89,
2014,AL,Feminino,5,,Não aplicável / Outros,9,
2016,SE,Masculino,1,1,Não aplicável / Outros,50,
2012,RR,Masculino,5,,Não aplicável / Outros,39,
2014,AC,Masculino,9,,Não aplicável / Outros,4,
2014,AL,Feminino,9,,Não aplicável / Outros,1,
2016,AL,Feminino,5,,Não aplicável / Outros,9,
2013,PR,Feminino,1,2,Não aplicável / Outros,4062,
2014,RO,Masculino,4,,Não aplicável / Outros,772,
2023,AC,Masculino,5,1,Não aplicável / Outros,1,
2016,RR,Feminino,2,,Não aplicável / Outros,51,
2016,TO,Masculino,1,2,Não aplicável / Outros,178,
2016,TO,Masculino,2,1,Não aplicável / Outros,27,
2014,MS,Masculino,5,1,Não aplicável / Outros,1,
2017,RN,Feminino,1,,Não aplicável / Outros,434,
2013,SP,Feminino,5,,Não aplicável / Outros,1,
2017,AM,Masculino,4,,Não aplicável / Outros,1791,
2016,MS,Masculino,5,,Não aplicável / Outros,7,
2017,RJ,Feminino,4,2,Não aplicável / Outros,3548,
2017,AC,Masculino,4,2,Não aplicável / Outros,1064,
2018,MA,Feminino,4,1,Não aplicável / Outros,586,
2016,CE,Feminino,4,2,Não aplicável / Outros,5146,
2021,MG,Feminino,4,2,Não aplicável / Outros,3552,
2024,SE,Masculino,9,2,Não aplicável / Outros,1,
2020,SC,Feminino,1,,Não aplicável / Outros,1099,
2022,PB,Masculino,1,2,Não aplicável / Outros,610,
2018,RO,Feminino,2,1,Não aplicável / Outros,17,
2019,AM,Masculino,3,2,Não aplicável / Outros,6,
2017,SC,Feminino,1,1,Não aplicável / Outros,418,
2018,SP,Feminino,1,1,Não aplicável / Outros,741,
2022,MA,Feminino,1,,Não aplicável / Outros,600,
2018,RJ,Feminino,4,1,Não aplicável / Outros,737,
2024,CE,Masculino,1,1,Não aplicável / Outros,66,
2024,RO,Feminino,4,1,Não aplicável / Outros,41,
2020,PE,Masculino,3,,Não aplicável / Outros,2,
2022,BA,Masculino,1,1,Não aplicável / Outros,91,
2020,AL,Feminino,2,,Não aplicável / Outros,49,
2022,CE,Masculino,3,2,Não aplicável / Outros,17,
2019,MS,Masculino,4,,Não aplicável / Outros,621,
2019,MS,Masculino,5,,Não aplicável / Outros,13,
2024,BA,Masculino,4,2,Não aplicável / Outros,1707,
2018,GO,Feminino,2,1,Não aplicável / Outros,49,
2024,MS,Feminino,2,,Não aplicável / Outros,44,
2022,MG,Feminino,1,1,Não aplicável / Outros,157,
2019,TO,Feminino,5,1,Não aplicável / Outros,3,
2021,AM,Masculino,4,,Não aplicável / Outros,1470,
2021,AM,Feminino,1,,Não aplicável / Outros,272,
2020,RN,Feminino,2,1,Não aplicável / Outros,18,
2019,RN,Feminino,1,1,Não aplicável / Outros,109,
2019,RR,Feminino,1,,Não aplicável / Outros,128,
2019,RJ,Feminino,2,1,Não aplicável / Outros,269,
2019,RJ,Feminino,3,,Não aplicável / Outros,5,
2019,PB,Feminino,3,1,Não aplicável / Outros,2,
2022,AL,Masculino,3,,Não aplicável / Outros,14,
2020,SE,Masculino,2,,Não aplicável / Outros,31,
2020,SE,Feminino,5,2,Não aplicável / Outros,1,
2024,DF,Masculino,2,2,Não aplicável / Outros,71,
2018,SE,Masculino,5,1,Não aplicável / Outros,3,
2020,GO,Masculino,4,,Não aplicável / Outros,626,
2022,GO,Masculino,1,,Não aplicável / Outros,496,
2022,MT,Feminino,5,2,Não aplicável / Outros,15,
2021,PA,Masculino,5,2,Não aplicável / Outros,21,
2024,AC,Masculino,1,,Não aplicável / Outros,199,
2020,AC,Masculino,4,,Não aplicável / Outros,529,
2017,AP,Masculino,4,,Não aplicável / Outros,454,
2017,AP,Feminino,2,2,Não aplicável / Outros,53,
2024,AP,Feminino,4,2,Não aplicável / Outros,601,
2024,AP,Feminino,2,2,Não aplicável / Outros,84,
2013,PE,Feminino,5,1,Não aplicável / Outros,1,
2022,RO,Feminino,4,2,Não aplicável / Outros,1227,
2020,DF,Feminino,2,2,Não aplicável / Outros,111,
2018,AP,Masculino,3,,Não aplicável / Outros,3,
2015,PI,Masculino,3,,Não aplicável / Outros,1,
2017,DF,Masculino,5,2,Não aplicável / Outros,1,
2015,BA,Feminino,5,2,Não aplicável / Outros,31,
2015,GO,Feminino,3,2,Não aplicável / Outros,8,
2015,AL,Masculino,3,2,Não aplicável / Outros,3,
2012,SC,Feminino,1,2,Não aplicável / Outros,5431,
2015,MS,Masculino,1,1,Não aplicável / Outros,62,
2012,BA,Masculino,2,2,Não aplicável / Outros,434,
2012,AC,Masculino,5,,Não aplicável / Outros,14,
2012,SP,Feminino,9,2,Não aplicável / Outros,1,
2012,RO,Feminino,2,2,Não aplicável / Outros,114,
2023,RO,Feminino,2,,Não aplicável / Outros,29,
2023,BA,Masculino,3,2,Não aplicável / Outros,6,
2015,RN,Masculino,1,2,Não aplicável / Outros,521,
2014,MG,Feminino,2,1,Não aplicável / Outros,65,
2023,PB,Masculino,4,,Não aplicável / Outros,729,
2023,PB,Masculino,4,1,Não aplicável / Outros,137,
2014,SP,Feminino,3,2,Não aplicável / Outros,147,
2016,AM,Feminino,5,1,Não aplicável / Outros,8,
2014,MA,Feminino,3,1,Não aplicável / Outros,1,
2016,MT,Feminino,1,2,Não aplicável / Outros,871,
2013,RO,Feminino,3,2,Não aplicável / Outros,10,
2016,SC,Feminino,1,1,Não aplicável / Outros,375,
2017,MA,Feminino,2,,Não aplicável / Outros,381,
2018,AM,Feminino,4,1,Não aplicável / Outros,378,
2018,MG,Feminino,3,,Não aplicável / Outros,4,
2018,BA,Feminino,5,1,Não aplicável / Outros,5,
2021,SP,Masculino,4,,Não aplicável / Outros,993,
2017,RO,Feminino,1,1,Não aplicável / Outros,31,
2019,SP,Masculino,5,2,Não aplicável / Outros,10,
2019,SP,Feminino,5,2,Não aplicável / Outros,20,
2021,GO,Feminino,3,,Não aplicável / Outros,7,
2022,RJ,Feminino,1,1,Não aplicável / Outros,373,
2019,MG,Feminino,3,,Não aplicável / Outros,3,
2018,RJ,Feminino,2,1,Não aplicável / Outros,312,
2021,PR,Masculino,3,1,Não aplicável / Outros,7,
2024,PR,Masculino,2,,Não aplicável / Outros,53,
2017,RR,Feminino,2,2,Não aplicável / Outros,97,
2020,RS,Masculino,5,2,Não aplicável / Outros,8,
2021,PI,Feminino,1,,Não aplicável / Outros,206,
2021,RS,Masculino,5,,Não aplicável / Outros,1,
2017,MG,Masculino,2,2,Não aplicável / Outros,546,
2021,GO,Masculino,5,2,Não aplicável / Outros,2,
2022,AL,Feminino,2,2,Não aplicável / Outros,421,
2020,SE,Feminino,4,1,Não aplicável / Outros,168,
2024,AL,Masculino,2,,Não aplicável / Outros,104,
2022,AC,Masculino,3,1,Não aplicável / Outros,5,
2017,RJ,Feminino,5,1,Não aplicável / Outros,1,
2024,DF,Masculino,3,1,Não aplicável / Outros,1,
2019,AL,Feminino,5,1,Não aplicável / Outros,2,
2018,MT,Feminino,1,2,Não aplicável / Outros,750,
2018,MT,Masculino,5,,Não aplicável / Outros,8,
2019,DF,Feminino,1,1,Não aplicável / Outros,143,
2018,AM,Feminino,3,1,Não aplicável / Outros,2,
2021,SC,Feminino,1,,Não aplicável / Outros,1732,
2024,PE,Feminino,2,1,Não aplicável / Outros,57,
2024,AC,Masculino,4,,Não aplicável / Outros,840,
2016,ES,Masculino,2,,Não aplicável / Outros,140,
2020,BA,Masculino,1,2,Não aplicável / Outros,500,
2020,RO,Feminino,1,1,Não aplicável / Outros,43,
2021,MT,Feminino,5,1,Não aplicável / Outros,2,
2020,AP,Masculino,1,1,Não aplicável / Outros,28,
2019,RS,Feminino,5,,Não aplicável / Outros,1,
2021,AC,Feminino,4,1,Não aplicável / Outros,195,
2015,PA,Feminino,2,2,Não aplicável / Outros,294,
2015,SC,Masculino,5,2,Não aplicável / Outros,4,
2015,AM,Feminino,5,,Não aplicável / Outros,62,
2015,TO,Masculino,4,1,Não aplicável / Outros,105,
2012,BA,Feminino,4,,Não aplicável / Outros,2150,
2012,SP,Feminino,2,,Não aplicável / Outros,127,
2015,MA,Feminino,3,1,Não aplicável / Outros,2,
2012,AM,Masculino,5,,Não aplicável / Outros,50,
2012,PB,Masculino,4,,Não aplicável / Outros,1138,
2015,AC,Feminino,1,,Não aplicável / Outros,257,
2012,SE,Masculino,1,,Não aplicável / Outros,281,
2023,RJ,Feminino,1,2,Não aplicável / Outros,3835,
2023,PE,Masculino,2,1,Não aplicável / Outros,43,
2014,MA,Feminino,1,1,Não aplicável / Outros,90,
2023,PR,Masculino,1,,Não aplicável / Outros,1337,
2023,MA,Feminino,2,,Não aplicável / Outros,293,
2023,SC,Feminino,1,,Não aplicável / Outros,1838,
2023,SP,Feminino,3,1,Não aplicável / Outros,5,
2023,ES,Masculino,1,1,Não aplicável / Outros,59,
2012,RS,Feminino,5,,Não aplicável / Outros,3,
2014,MG,Masculino,3,,Não aplicável / Outros,5,
2023,MT,Masculino,2,,Não aplicável / Outros,76,
2023,ES,Masculino,5,,Não aplicável / Outros,3,
2014,RJ,Feminino,9,,Não aplicável / Outros,3,
2014,RS,Feminino,1,1,Não aplicável / Outros,259,
2014,PE,Feminino,2,2,Não aplicável / Outros,282,
2014,SC,Masculino,9,2,Não aplicável / Outros,28,
2016,BA,Feminino,2,2,Não aplicável / Outros,1055,
2016,BA,Masculino,5,2,Não aplicável / Outros,17,
2014,SP,Feminino,1,1,Não aplicável / Outros,473,
2016,SE,Masculino,1,2,Não aplicável / Outros,236,
2016,SE,Masculino,5,2,Não aplicável / Outros,1,
2013,RN,Feminino,2,1,Não aplicável / Outros,12,
2017,RN,Masculino,1,,Não aplicável / Outros,492,
2017,MT,Masculino,1,2,Não aplicável / Outros,364,
2017,MT,Feminino,4,1,Não aplicável / Outros,158,
