ano,sigla_uf,sexo,total_trabalhadores,salario_medio
2011,TO,Feminino,106243,1649.7985148197986
2011,TO,Masculino,136526,1698.2727591813987
2012,AC,Feminino,56023,1921.9158318904933
2012,AC,Masculino,69206,1928.7151140074566
2012,AL,Feminino,183150,1416.148157193551
2012,AL,Masculino,321982,1410.8788522029051
2012,AM,Feminino,260751,1702.4207873795478
2012,AM,Masculino,355626,2004.5769146519197
2012,AP,Feminino,53686,2299.5534541593665
2012,AP,Masculino,69270,2274.7057326404051
2012,BA,Feminino,956828,1506.7450197527717
2012,BA,Masculino,1299793,1655.7247656357458
2012,CE,Feminino,628983,1358.2172141377523
2012,CE,Masculino,794665,1464.7928862979975
2012,DF,Feminino,439895,3584.5029085349679
2012,DF,Masculino,741754,3672.1945368545121
2012,ES,Feminino,385593,1497.0067763418945
2012,ES,Masculino,540743,1836.0310679195111
2012,GO,Feminino,608858,1530.360592387724
2012,GO,Masculino,841207,1778.75986018899
2012,MA,Feminino,299682,1446.3184001041186
2012,MA,Masculino,396666,1578.6550055714281
2012,MG,Feminino,2103085,1424.3472219715345
2012,MG,Masculino,2825140,1761.6133320684858
2012,MS,Feminino,249683,1572.8583346483408
2012,MS,Masculino,367510,1825.5172732442932
2012,MT,Feminino,282204,1634.5874521268133
2012,MT,Masculino,462354,1801.4727976182924
2012,PA,Feminino,418822,1690.5254342895084
2012,PA,Masculino,633522,1738.455925982066
2012,PB,Feminino,266612,1365.9953235038272
2012,PB,Masculino,361435,1437.6522358653735
2012,PE,Feminino,679370,1493.795283129956
2012,PE,Masculino,1015277,1617.9048073284598
2012,PI,Feminino,182647,1434.7681217320787
2012,PI,Masculino,235733,1522.93690060364
2012,PR,Feminino,1344226,1535.6784393026078
2012,PR,Masculino,1689439,1908.4299331079767
2012,RJ,Feminino,1828945,1911.2581278879527
2012,RJ,Masculino,2632761,2414.3654914099725
2012,RN,Feminino,251820,1513.395492574072
2012,RN,Masculino,350406,1662.1094965268887
2012,RO,Feminino,150998,1537.9780887826423
2012,RO,Masculino,214144,1932.797306391946
2012,RR,Feminino,47025,1883.8624674109528
2012,RR,Masculino,46752,2073.5050757186955
2012,RS,Feminino,1357127,1589.2088262262841
2012,RS,Masculino,1635904,1977.2227210581948
2012,SC,Feminino,937571,1484.2883203405429
2012,SC,Masculino,1165431,1881.4778534035947
2012,SE,Feminino,160457,1709.4800346510292
2012,SE,Masculino,228050,1830.4035883797353
2012,SP,Feminino,5913734,1854.033712605263
2012,SP,Masculino,7869807,2367.4782067133365
2012,TO,Feminino,108757,1804.1560385078603
2012,TO,Masculino,137603,1875.0605712085026
2013,AC,Feminino,58193,2059.2157713127126
2013,AC,Masculino,71039,2025.7290030828153
2013,AL,Feminino,189958,1551.1409611071872
2013,AL,Masculino,319167,1546.8312071736725
2013,AM,Feminino,273173,1832.1807917693136
2013,AM,Masculino,371238,2157.8025503585222
2013,AP,Feminino,55257,2490.8617746167788
2013,AP,Masculino,71474,2471.5721153146596
2013,BA,Feminino,986577,1642.7815544757339
2013,BA,Masculino,1328330,1795.8256456754002
2013,CE,Feminino,655723,1456.8795079629697
2013,CE,Masculino,840200,1608.0120762675729
2013,DF,Feminino,476805,3829.8622129172431
2013,DF,Masculino,825479,3755.8229498024634
2013,ES,Feminino,404250,1641.3289694743426
2013,ES,Masculino,550541,2005.2424534594236
2013,GO,Feminino,654360,1662.3470396876346
2013,GO,Masculino,855035,1889.6585896601066
2013,MA,Feminino,316956,1575.5364438597089
2013,MA,Masculino,404534,1715.7557243149038
2013,MG,Feminino,2179370,1551.5755229492945
2013,MG,Masculino,2877710,1921.8490095318843
2013,MS,Feminino,259250,1705.0809155255381
2013,MS,Masculino,376375,2029.3738095516114
2013,MT,Feminino,304198,1748.8744449338992
2013,MT,Masculino,488670,1985.4825122270404
2013,PA,Feminino,446482,1856.0118542292862
2013,PA,Masculino,679054,1928.1891299808642
2013,PB,Feminino,280426,1476.9948096467465
2013,PB,Masculino,378816,1552.36979853017
2013,PE,Feminino,713010,1611.3221230978436
2013,PE,Masculino,1045472,1765.8111090110428
2013,PI,Feminino,193421,1590.870858748528
2013,PI,Masculino,250700,1660.7486471878715
2013,PR,Feminino,1385883,1706.6292542227695
2013,PR,Masculino,1735501,2102.8900344972417
2013,RJ,Feminino,1901146,2109.5072679163009
2013,RJ,Masculino,2685644,2720.734520688527
2013,RN,Feminino,258719,1646.3579231907786
2013,RN,Masculino,358926,1800.0729988353992
2013,RO,Feminino,157303,1681.7495576054062
2013,RO,Masculino,210342,2068.034786918447
2013,RR,Feminino,45701,2108.8182422704158
2013,RR,Masculino,46456,2261.6427740227255
2013,RS,Feminino,1404237,1751.4300720747342
2013,RS,Masculino,1678754,2175.5684290849076
2013,SC,Feminino,992588,1623.66264110587
2013,SC,Masculino,1218339,2061.0775613930136
2013,SE,Feminino,169903,1798.7030091876316
2013,SE,Masculino,235872,1946.7462295652138
2013,SP,Feminino,6065522,2004.5347033149035
2013,SP,Masculino,7958818,2574.9166185632048
2013,TO,Feminino,116391,1889.4789962282307
2013,TO,Masculino,141145,1878.0100959297165
2014,AC,Feminino,59636,2240.2206739217863
2014,AC,Masculino,73525,2273.8256403943979
2014,AL,Feminino,198061,1694.4577018191385
2014,AL,Masculino,316330,1709.2228422217047
2014,AM,Feminino,276906,1980.0019205434287
2014,AM,Masculino,366014,2342.5936423197213
2014,AP,Feminino,59533,2741.5159346917
2014,AP,Masculino,73300,2737.6177435197965
2014,BA,Feminino,1018269,1808.5642297467568
2014,BA,Masculino,1354314,1969.2797754730552
2014,CE,Feminino,681468,1599.4985763087955
2014,CE,Masculino,870979,1751.3572496696345
2014,DF,Feminino,491856,4044.9936862821523
2014,DF,Masculino,829972,4014.8643540505122
2014,ES,Feminino,413164,1777.9905518389692
2014,ES,Masculino,554564,2196.531985217227
2014,GO,Feminino,654138,1796.7457983330664
2014,GO,Masculino,860394,2073.538536112515
2014,MA,Feminino,330209,1706.2455406121437
2014,MA,Masculino,408617,1857.3910966504332
2014,MG,Feminino,2204863,1690.6737643517943
2014,MG,Masculino,2867043,2084.3064261436029
2014,MS,Feminino,272408,1879.2140653725176
2014,MS,Masculino,381170,2201.3411846682534
2014,MT,Feminino,314201,1920.1137416494691
2014,MT,Masculino,490329,2177.883420376932
2014,PA,Feminino,454168,2013.6369704822957
2014,PA,Masculino,694053,2091.5966786542176
2014,PB,Feminino,290199,1604.3578835213057
2014,PB,Masculino,388981,1693.5679378427337
2014,PE,Feminino,738359,1755.1294906407518
2014,PE,Masculino,1030184,1898.6583281530236
2014,PI,Feminino,202610,1726.6757389072554
2014,PI,Masculino,255120,1830.5292831608717
2014,PR,Feminino,1422277,1868.4380099375767
2014,PR,Masculino,1744857,2286.2438702541303
2014,RJ,Feminino,1936595,2290.0425872265332
2014,RJ,Masculino,2704785,2950.3640978118319
2014,RN,Feminino,268530,1764.6477423751453
2014,RN,Masculino,363610,1932.8626086466033
2014,RO,Feminino,162983,1819.1020474528095
2014,RO,Masculino,211118,2212.0344301764781
2014,RR,Feminino,46828,2320.2843286068428
2014,RR,Masculino,47492,2461.9944034784744
2014,RS,Feminino,1427915,1924.8093226347623
2014,RS,Masculino,1681264,2367.4913008367348
2014,SC,Feminino,1025985,1782.1303333382275
2014,SC,Masculino,1247948,2265.359305123287
2014,SE,Feminino,176354,1932.6655468546423
2014,SE,Masculino,240669,2082.24207401038
2014,SP,Feminino,6186942,2191.4829771961731
2014,SP,Masculino,7924508,2792.0182341755481
2014,TO,Feminino,123403,2106.837004691949
2014,TO,Masculino,152510,2201.4873358468112
2015,AC,Feminino,63470,2334.8436109973327
2015,AC,Masculino,72541,2444.596540577058
2015,AL,Feminino,201388,1796.4244760362969
2015,AL,Masculino,307887,1831.5743960608993
2015,AM,Feminino,267793,2117.807939864013
2015,AM,Masculino,343368,2535.7141815778432
2015,AP,Feminino,55815,3028.0752292394568
2015,AP,Masculino,66098,3053.2746099730771
2015,BA,Feminino,1009606,1973.688515292102
2015,BA,Masculino,1302798,2138.462296073541
2015,CE,Feminino,682061,1752.6056019622947
2015,CE,Masculino,860698,1920.2691065158706
2015,DF,Feminino,491294,4423.0886063131384
2015,DF,Masculino,772578,4624.3384712999868
2015,ES,Feminino,400251,1928.9572384328767
2015,ES,Masculino,524491,2380.8165979206619
2015,GO,Feminino,657212,1978.7740647918768
2015,GO,Masculino,844185,2265.8306905477007
2015,MA,Feminino,326142,1868.0505151743714
2015,MA,Masculino,396724,2032.9501823937903
2015,MG,Feminino,2097599,1841.2608767261904
2015,MG,Masculino,2723517,2279.1629537359213
2015,MS,Feminino,270057,2081.1350293086516
2015,MS,Masculino,375563,2398.2407011073715
2015,MT,Feminino,315417,2112.1805541553
2015,MT,Masculino,485405,2403.4876201934244
2015,PA,Feminino,454637,2229.2616514714036
2015,PA,Masculino,670992,2289.8867489030972
2015,PB,Feminino,289129,1745.1874790837458
2015,PB,Masculino,377901,1841.143338705104
2015,PE,Feminino,710648,1929.0669544134396
2015,PE,Masculino,959687,2037.8103229073606
2015,PI,Feminino,208719,1878.0697447764669
2015,PI,Masculino,252057,2012.7073051730454
2015,PR,Feminino,1401047,2065.1460053945225
2015,PR,Masculino,1712157,2501.4021966794
2015,RJ,Feminino,1887624,2501.7061522210042
2015,RJ,Masculino,2561235,3162.0613963185656
2015,RN,Feminino,259387,1876.9316485406184
2015,RN,Masculino,349479,2104.5860909525277
2015,RO,Feminino,161169,1969.3905593507286
2015,RO,Masculino,197492,2353.9068879245037
2015,RR,Feminino,47947,2524.2670423592745
2015,RR,Masculino,48617,2721.5002957813103
2015,RS,Feminino,1392064,2129.512359345551
2015,RS,Masculino,1613485,2557.0009959559716
2015,SC,Feminino,1003552,1960.33199577101
2015,SC,Masculino,1210740,2477.7316459272879
2015,SE,Feminino,171529,2005.7980797999617
2015,SE,Masculino,233439,2210.0169619472258
2015,SP,Feminino,6049736,2402.8630119661416
2015,SP,Masculino,7647735,3006.5240516087497
2015,TO,Feminino,123819,2311.7847390949746
2015,TO,Masculino,150826,2422.1316906898987
2016,AC,Feminino,59825,2448.7097429168289
2016,AC,Masculino,68312,2624.2100443552995
2016,AL,Feminino,196547,1939.2067883509021
2016,AL,Masculino,293725,1979.7048794620787
2016,AM,Feminino,252620,2288.7714858680783
2016,AM,Masculino,319415,2727.7241758527457
2016,AP,Feminino,59031,2642.6571652182897
2016,AP,Masculino,66560,2820.0303090444795
2016,BA,Feminino,953171,2184.4560984964819
2016,BA,Masculino,1218174,2313.0171371495244
2016,CE,Feminino,644805,1923.7012410573684
2016,CE,Masculino,798560,2082.5173085303391
2016,DF,Feminino,474806,4680.4630136940314
2016,DF,Masculino,775944,4754.9863269643656
2016,ES,Feminino,378828,2060.0789771083373
2016,ES,Masculino,490045,2532.2702666081559
2016,GO,Feminino,636241,2172.90168400026
2016,GO,Masculino,809702,2444.1190249993115
2016,MA,Feminino,320999,2070.0864969984041
2016,MA,Masculino,379201,2219.5816268944554
2016,MG,Feminino,2026640,2004.7257236213688
2016,MG,Masculino,2602061,2439.986617219965
2016,MS,Feminino,258268,2273.337635324538
2016,MS,Masculino,375286,2580.1332434197075
2016,MT,Feminino,305844,2348.470565942132
2016,MT,Masculino,465783,2627.5081843047105
2016,PA,Feminino,431674,2427.1458622479176
2016,PA,Masculino,621597,2457.3579769689745
2016,PB,Feminino,276080,1922.2141755288437
2016,PB,Masculino,358552,2013.0035158638409
2016,PE,Feminino,676614,2086.1245691782929
2016,PE,Masculino,909040,2182.9886904536579
2016,PI,Feminino,204334,2066.0501928215604
2016,PI,Masculino,237359,2256.0069056155389
2016,PR,Feminino,1364106,2271.090375755256
2016,PR,Masculino,1648999,2708.5755742059323
2016,RJ,Feminino,1787091,2690.3848213325414
2016,RJ,Masculino,2372390,3325.3037344112859
2016,RN,Feminino,253911,2096.0207006785645
2016,RN,Masculino,332058,2317.5106848803625
2016,RO,Feminino,154888,2103.03830238626
2016,RO,Masculino,186309,2526.0943579751543
2016,RR,Feminino,46662,2741.0537748060428
2016,RR,Masculino,47912,2944.2464430622776
2016,RS,Feminino,1352848,2313.7095929476482
2016,RS,Masculino,1558035,2759.6738761645497
2016,SC,Feminino,987986,2150.5856206565777
2016,SC,Masculino,1179937,2683.1958755764272
2016,SE,Feminino,165526,2210.2753919021811
2016,SE,Masculino,217547,2396.8277509687514
2016,SP,Feminino,5874121,2586.2975100683211
2016,SP,Masculino,7319999,3211.65814207899
2016,TO,Feminino,119147,2454.5996362476694
2016,TO,Masculino,145083,2595.6642450872719
2017,AC,Feminino,61227,2604.6621144266346
2017,AC,Masculino,70064,2777.1642162879584
2017,AL,Feminino,197307,2080.5913873810864
2017,AL,Masculino,289456,2120.7450563816333
2017,AM,Feminino,256277,2412.2908849799396
2017,AM,Masculino,328041,2818.0852531848018
2017,AP,Feminino,60184,2448.2951442243739
2017,AP,Masculino,67366,2719.7269750319069
2017,BA,Feminino,978549,2300.63527970494
2017,BA,Masculino,1245226,2423.27743892271
2017,CE,Feminino,657165,2049.9634276779711
2017,CE,Masculino,807783,2218.438550761784
2017,DF,Feminino,474615,4939.8208823993791
2017,DF,Masculino,772114,5014.0856226282913
2017,ES,Feminino,381703,2166.7721647196663
2017,ES,Masculino,492454,2640.430658498065
2017,GO,Feminino,675351,2328.7580408557915
2017,GO,Masculino,840071,2572.281562070375
2017,MA,Feminino,329646,2192.8663066441
2017,MA,Masculino,383405,2357.0002830427461
2017,MG,Feminino,2066397,2132.9021893905251
2017,MG,Masculino,2644522,2559.3050302852212
2017,MS,Feminino,264677,2418.75740453458
2017,MS,Masculino,374710,2718.6571856636033
2017,MT,Feminino,313995,2543.4859899679964
2017,MT,Masculino,486390,2796.890078332206
2017,PA,Feminino,440439,2487.6321758745285
2017,PA,Masculino,628379,2522.5020658870112
2017,PB,Feminino,278269,2060.0093218073
2017,PB,Masculino,360001,2142.1236639342583
2017,PE,Feminino,671231,2224.2397217798343
2017,PE,Masculino,913549,2322.7300062831964
2017,PI,Feminino,210170,2189.3773015653969
2017,PI,Masculino,243059,2373.6209045540118
2017,PR,Feminino,1369282,2423.2753542878722
2017,PR,Masculino,1658910,2857.0654992796453
2017,RJ,Feminino,1740263,2846.4654250478279
2017,RJ,Masculino,2304473,3461.0177140977285
2017,RN,Feminino,255332,2210.2030803816197
2017,RN,Masculino,333041,2432.6692503625845
2017,RO,Feminino,157637,2220.7958608067875
2017,RO,Masculino,190158,2651.6230616645216
2017,RR,Feminino,50143,2955.4355359671085
2017,RR,Masculino,50234,3195.5465700521377
2017,RS,Feminino,1348301,2472.2645303311378
2017,RS,Masculino,1554072,2943.7807155331357
2017,SC,Feminino,1001944,2293.5123355796395
2017,SC,Masculino,1203794,2830.9714679338717
2017,SE,Feminino,170575,2355.0731273633423
2017,SE,Masculino,219887,2542.2615343335369
2017,SP,Feminino,5831561,2739.2529977890981
2017,SP,Masculino,7296717,3380.1386400514166
2017,TO,Feminino,127115,2554.5350122330137
2017,TO,Masculino,154359,2744.5650287965072
2018,AC,Feminino,57969,2769.7806900239771
2018,AC,Masculino,68335,2976.9867587619865
2018,AL,Feminino,202528,2163.6586669991393
2018,AL,Masculino,291330,2231.7746917241125
2018,AM,Feminino,259174,2520.3365913247458
2018,AM,Masculino,337518,2924.9552387724111
2018,AP,Feminino,62439,3691.1724575985872
2018,AP,Masculino,69804,3658.4147984355986
2018,BA,Feminino,990398,2382.7845429009312
2018,BA,Masculino,1271160,2473.6420352512691
2018,CE,Feminino,657349,2137.6141180408031
2018,CE,Masculino,814355,2302.9752675798859
2018,DF,Feminino,477954,4909.8265223013241
2018,DF,Masculino,715144,5402.9004635849742
2018,ES,Feminino,383970,2236.2814397739239
2018,ES,Masculino,501372,2701.1507774067886
2018,GO,Feminino,660313,2419.3131941064285
2018,GO,Masculino,847335,2672.7118107123906
2018,MA,Feminino,348541,2276.0319606014777
2018,MA,Masculino,398602,2458.9160159507642
2018,MG,Feminino,2080591,2200.4580444594872
2018,MG,Masculino,2680239,2604.1021942147631
2018,MS,Feminino,271543,2523.3583466706937
2018,MS,Masculino,373627,2822.7974575713088
2018,MT,Feminino,328109,2625.77499949713
2018,MT,Masculino,505899,2871.9560766476934
2018,PA,Feminino,443532,2635.8649017432726
2018,PA,Masculino,642014,2633.367707028211
2018,PB,Feminino,278464,2125.4260252312797
2018,PB,Masculino,360940,2200.399120130799
2018,PE,Feminino,678998,2321.4110540384481
2018,PE,Masculino,915553,2413.5215551147944
2018,PI,Feminino,211801,2269.5423179304985
2018,PI,Masculino,243467,2447.6910745193409
2018,PR,Feminino,1392417,2479.9889560670463
2018,PR,Masculino,1677990,2912.34085636387
2018,RJ,Feminino,1727035,2939.2102229543766
2018,RJ,Masculino,2290446,3541.7177805457968
2018,RN,Feminino,256324,2292.3910587771652
2018,RN,Masculino,338076,2523.86661889634
2018,RO,Feminino,156416,2266.871722521978
2018,RO,Masculino,188719,2670.3833855096696
2018,RR,Feminino,48923,3088.3488878441713
2018,RR,Masculino,49160,3299.7319412123843
2018,RS,Feminino,1347554,2566.8312260287926
2018,RS,Masculino,1552873,3047.8771196356506
2018,SC,Feminino,1019551,2378.8669085018782
2018,SC,Masculino,1235367,2891.344898665754
2018,SE,Feminino,169959,2452.28242452593
2018,SE,Masculino,219392,2653.676823083777
2018,SP,Feminino,5905554,2822.86556872226
2018,SP,Masculino,7341909,3453.2027182644097
2018,TO,Feminino,128948,2635.9118441542373
2018,TO,Masculino,154135,2838.6840347747293
2019,AC,Feminino,57617,2559.2915936268769
2019,AC,Masculino,67655,2829.740947010564
2019,AL,Feminino,202302,2220.6483036747004
2019,AL,Masculino,284414,2252.6127502513759
2019,AM,Feminino,251497,2716.1680600166428
2019,AM,Masculino,339898,3056.0031564174428
2019,AP,Feminino,60197,3901.7769460271566
2019,AP,Masculino,67509,3834.567472929547
2019,BA,Feminino,946460,2411.2663150159615
2019,BA,Masculino,1255939,2494.7088706059849
2019,CE,Feminino,657221,2221.69431889731
2019,CE,Masculino,821342,2369.3915583520461
2019,DF,Feminino,482183,4772.4971302595823
2019,DF,Masculino,585432,5531.9646939184258
2019,ES,Feminino,390634,2281.7935514573664
2019,ES,Masculino,507757,2727.3319971364294
2019,GO,Feminino,657604,2475.4026282686741
2019,GO,Masculino,848421,2694.5923931986722
2019,MA,Feminino,355290,2337.7484941315906
2019,MA,Masculino,393238,2465.0113749179995
2019,MG,Feminino,2116956,2256.1278912835205
2019,MG,Masculino,2739069,2625.1688305442431
2019,MS,Feminino,278734,2609.3196305079528
2019,MS,Masculino,376972,2882.7001383922416
2019,MT,Feminino,336878,2707.4973242835763
2019,MT,Masculino,519157,2932.0295582453932
2019,PA,Feminino,440883,2687.3051339243848
2019,PA,Masculino,641086,2651.7905275267635
2019,PB,Feminino,280774,2186.0793998375852
2019,PB,Masculino,363026,2236.1548703674152
2019,PE,Feminino,668990,2373.0475339541772
2019,PE,Masculino,908462,2395.4003676213479
2019,PI,Feminino,213893,2339.1185434773683
2019,PI,Masculino,246734,2461.8564746650113
2019,PR,Feminino,1416891,2529.4128502686649
2019,PR,Masculino,1699449,2951.8777697595215
2019,RJ,Feminino,1689322,3033.5454591250168
2019,RJ,Masculino,2271043,3614.2126805612793
2019,RN,Feminino,257527,2352.5515570018197
2019,RN,Masculino,339925,2557.0965627711621
2019,RO,Feminino,156937,2319.5745961755692
2019,RO,Masculino,190474,2661.6195475497757
2019,RR,Feminino,51003,3067.4971672254769
2019,RR,Masculino,50494,3237.4959949696881
2019,RS,Feminino,1345651,2621.7157004082042
2019,RS,Masculino,1547589,3086.5700383822955
2019,SC,Feminino,1047292,2450.0344214507536
2019,SC,Masculino,1271918,2959.1206399075782
2019,SE,Feminino,155090,2388.2037221613286
2019,SE,Masculino,197780,2388.9978441702697
2019,SP,Feminino,5977060,2894.9049586770047
2019,SP,Masculino,7412787,3500.8247753159603
2019,TO,Feminino,123106,2753.3861653371964
2019,TO,Masculino,150930,2911.4594598820563
2020,AC,Feminino,61985,2845.4979327256328
2020,AC,Masculino,70866,3092.2307344847959
2020,AL,Feminino,193642,2276.7576263413534
2020,AL,Masculino,287901,2265.1837581668906
2020,AM,Feminino,251207,2716.5500156047115
2020,AM,Masculino,340981,3013.0947365688758
2020,AP,Feminino,58754,3876.3772124451216
2020,AP,Masculino,65865,3820.5518167463761
2020,BA,Feminino,937911,2490.5654760632851
2020,BA,Masculino,1238277,2494.6432625575717
2020,CE,Feminino,631381,2293.1385821714466
2020,CE,Masculino,810116,2380.5795248581571
2020,DF,Feminino,484072,4719.8095034209837
2020,DF,Masculino,754336,5400.4377142280764
2020,ES,Feminino,383205,2311.9140569669021
2020,ES,Masculino,508573,2724.8789577307662
2020,GO,Feminino,638708,2526.4125971962085
2020,GO,Masculino,845552,2730.8006851382315
2020,MA,Feminino,346084,2423.730154124411
2020,MA,Masculino,397949,2529.0556993484224
2020,MG,Feminino,2082153,2309.342448576057
2020,MG,Masculino,2732721,2678.6107190488888
2020,MS,Feminino,277158,2586.8170212657728
2020,MS,Masculino,377255,2854.1294001935084
2020,MT,Feminino,337158,2711.2399759756781
2020,MT,Masculino,519659,2953.8199198897773
2020,PA,Feminino,430322,2748.0908914255006
2020,PA,Masculino,650715,2708.1714576580516
2020,PB,Feminino,269541,2262.057677088093
2020,PB,Masculino,359595,2265.6794053866306
2020,PE,Feminino,637781,2455.6136784099886
2020,PE,Masculino,887498,2448.7279016403691
2020,PI,Feminino,199107,2430.8023977057251
2020,PI,Masculino,237268,2463.8101269450758
2020,PR,Feminino,1379770,2527.6422336621381
2020,PR,Masculino,1706359,2923.3275180369515
2020,RJ,Feminino,1600597,3040.7582996094584
2020,RJ,Masculino,2166440,3576.9593448930013
2020,RN,Feminino,240546,2432.7109185769305
2020,RN,Masculino,327678,2569.7057496688685
2020,RO,Feminino,154890,2471.3812368777981
2020,RO,Masculino,187876,2813.8637203793883
2020,RR,Feminino,50323,3137.8978367744944
2020,RR,Masculino,51447,3254.4443808190881
2020,RS,Feminino,1303632,2657.035089358043
2020,RS,Masculino,1517336,3097.0148680055281
2020,SC,Feminino,1069422,2420.6010244599534
2020,SC,Masculino,1291260,2879.5649160045036
2020,SE,Feminino,158148,2581.777898740414
2020,SE,Masculino,207906,2628.2830195857473
2020,SP,Feminino,5859480,2918.104268667184
2020,SP,Masculino,7390875,3479.7454779995664
2020,TO,Feminino,118110,2879.8988509863802
2020,TO,Masculino,148785,2998.0733760795706
2021,AC,Feminino,67477,3109.637148658051
2021,AC,Masculino,75013,3223.3059285723766
2021,AL,Feminino,214391,2355.667999682822
2021,AL,Masculino,308599,2388.9476857345308
2021,AM,Feminino,280628,2762.7650877318342
2021,AM,Masculino,373155,3084.6651042060066
2021,AP,Feminino,58693,3722.2599819399234
2021,AP,Masculino,67017,3693.67774310994
2021,BA,Feminino,1021372,2545.3677717521296
2021,BA,Masculino,1331826,2557.6005081144376
2021,CE,Feminino,673517,2407.5210648283619
2021,CE,Masculino,855421,2506.0976618179916
2021,DF,Feminino,491936,5171.8893629455679
2021,DF,Masculino,592591,5699.7538995360819
2021,ES,Feminino,408263,2370.9916786483172
2021,ES,Masculino,533723,2829.9628680045407
2021,GO,Feminino,691201,2600.6808830137838
2021,GO,Masculino,893966,2844.5613111348748
2021,IGNORADO,Masculino,14,42269.462857142862
2021,MA,Feminino,381356,2486.8257525514296
2021,MA,Masculino,437633,2626.210769937381
2021,MG,Feminino,2256641,2421.6717641663085
2021,MG,Masculino,2891794,2848.1240285234535
2021,MS,Feminino,301334,2748.7258922325568
2021,MS,Masculino,398634,3063.6015352679465
2021,MT,Feminino,367975,2832.9562487940848
2021,MT,Masculino,551444,3171.1580303348765
2021,PA,Feminino,467881,2827.3307579918705
2021,PA,Masculino,699290,2818.4975828340216
2021,PB,Feminino,299432,2360.8529785393812
2021,PB,Masculino,376959,2392.4528107035426
2021,PE,Feminino,708135,2559.6338717335216
2021,PE,Masculino,954865,2576.4697184838051
2021,PI,Feminino,209036,2516.5960319274946
2021,PI,Masculino,250693,2534.6589928318872
2021,PR,Feminino,1473668,2649.7080887214538
2021,PR,Masculino,1783865,3111.6520594551839
2021,RJ,Feminino,1688043,3186.9109177017353
2021,RJ,Masculino,2250828,3780.9893673039533
2021,RN,Feminino,263744,2520.4685115490711
2021,RN,Masculino,351901,2663.9526731097762
2021,RO,Feminino,139686,2433.2789673983007
2021,RO,Masculino,172628,2706.6092759575549
2021,RR,Feminino,55121,3244.1026750240444
2021,RR,Masculino,56087,3308.25596894113
2021,RS,Feminino,1386034,2767.3545536400984
2021,RS,Masculino,1574651,3289.3073745991619
2021,SC,Feminino,1143547,2578.9710474777007
2021,SC,Masculino,1360684,3120.75627175746
2021,SE,Feminino,169035,2682.5901817966574
2021,SE,Masculino,223035,2677.0328391508051
2021,SP,Feminino,6191243,3148.0189227946648
2021,SP,Masculino,7657133,3764.63879355629
2021,TO,Feminino,132418,2887.3971466114726
2021,TO,Masculino,163615,3029.730530819289
2022,AC,Feminino,73114,3205.3587074978896
2022,AC,Masculino,82447,3448.8045138088796
2022,AL,Feminino,237857,2742.207548863405
2022,AL,Masculino,340980,2926.1831806850723
2022,AM,Feminino,306621,3225.4683116942697
2022,AM,Masculino,406621,3683.884648456481
2022,AM,Não informado,1,0
2022,AP,Feminino,63782,4325.1411036028776
2022,AP,Masculino,76065,4393.5565977782171
2022,BA,Feminino,1095892,3037.28027173297
2022,BA,Masculino,1461138,3226.0666787120604
2022,BA,Não informado,10,0
2022,CE,Feminino,728054,2863.8613939488041
2022,CE,Masculino,923681,3041.70813862145
2022,CE,Não informado,2,0
2022,DF,Feminino,544915,6026.9695796775877
2022,DF,Masculino,705137,7182.4080289645908
2022,DF,Não informado,1,0
2022,ES,Feminino,448491,2796.3785615987972
2022,ES,Masculino,575769,4106.7621410496486
2022,GO,Feminino,777242,2992.5997394762594
2022,GO,Masculino,1001086,3396.6134896003027
2022,IGNORADO,Feminino,996,4316.0230823293141
2022,IGNORADO,Masculino,929,8263.2537136706178
2022,MA,Feminino,422739,2863.9738501534243
2022,MA,Masculino,491257,3279.566602491187
2022,MG,Feminino,2444295,2930.2933214689724
2022,MG,Masculino,3078964,3581.7099072155097
2022,MG,Não informado,20,0
2022,MS,Feminino,334192,3126.6951327380707
2022,MS,Masculino,444301,3680.0889464350016
2022,MS,Não informado,1,0
2022,MT,Feminino,413989,3279.5106222629183
2022,MT,Masculino,629236,3939.029492098357
2022,PA,Feminino,513246,3479.1213756950788
2022,PA,Masculino,764811,3687.4708986795704
2022,PA,Não informado,1,0
2022,PB,Feminino,316490,2769.7399586716856
2022,PB,Masculino,411649,2956.9476653897309
2022,PE,Feminino,750990,3067.6302052623946
2022,PE,Masculino,1033068,3176.9850132034462
2022,PI,Feminino,219277,2977.9924059066989
2022,PI,Masculino,267846,3129.2536638963775
2022,PR,Feminino,1571173,3186.5306020597282
2022,PR,Masculino,1890168,4082.4331326845167
2022,RJ,Feminino,1866560,3776.5599407305494
2022,RJ,Masculino,2463437,4682.0636141374971
2022,RJ,Não informado,2,0
2022,RN,Feminino,279639,2914.519865755492
2022,RN,Masculino,379304,3243.63370510199
2022,RO,Feminino,180510,2988.4983392609697
2022,RO,Masculino,212600,3464.8992933678592
2022,RR,Feminino,48618,3157.090030647114
2022,RR,Masculino,54555,3455.573049216398
2022,RS,Feminino,1475267,3433.6203958808615
2022,RS,Masculino,1671711,4410.2588438133353
2022,RS,Não informado,3,0
2022,SC,Feminino,1219920,3226.4996607482667
2022,SC,Masculino,1445818,4327.4231151915292
2022,SC,Não informado,5,0
2022,SE,Feminino,178439,3238.1073811218357
2022,SE,Masculino,238696,3368.7444512266525
2022,SP,Feminino,6682730,4000.8675297565674
