ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2024,SE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2020,SP,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2017,RS,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2019,AP,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2020,PR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,26,0.0
2021,MA,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,15,0.0
2022,GO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2017,SE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2012,MG,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,239,0.0
2012,RS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,796,0.0
2012,AC,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,177,0.0
2015,DF,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2014,PA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,384,0.0
2023,RJ,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2021,SP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,89,0.0
2022,AM,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2024,RS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2019,BA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,28,0.0
2021,BA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2024,TO,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2018,MT,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,32,0.0
2022,CE,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2021,DF,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2021,MS,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2015,SE,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,19,0.0
2015,SP,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2015,PB,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,69,0.0
2012,PB,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,39,0.0
2015,AC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2012,BA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2015,RR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2016,PE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2013,GO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,57,0.0
2016,BA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2014,SP,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,20,0.0
2013,PR,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2021,RS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,55,0.0
2024,MA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,17,0.0
2021,GO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,36,0.0
2020,MG,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,99,0.0
2019,PI,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,33,0.0
2024,RN,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2013,GO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2018,PE,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,53,0.0
2022,PE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,68,0.0
2022,SE,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,24,0.0
2020,DF,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2015,RJ,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2015,RJ,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,20,0.0
2015,MA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,57,0.0
2015,GO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,35,0.0
2015,MS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,51,0.0
2015,TO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,23,0.0
2012,AC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,26,0.0
2012,SE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,101,0.0
2012,RJ,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2023,AM,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,46,0.0
2014,RS,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,20,0.0
2014,SP,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,64,0.0
2013,MG,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,15,0.0
2016,PB,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,43,0.0
2016,CE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,112,0.0
2024,SC,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,137,0.0
2018,PA,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,18,0.0
2022,MS,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2021,AM,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,20,0.0
2018,MS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2015,PA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,29,0.0
2015,SP,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,34,0.0
2015,PR,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,152,0.0
2015,PR,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2012,AC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,12,0.0
2012,RN,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,32,0.0
2012,RO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,73,0.0
2013,MS,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2014,MG,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2014,RJ,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2016,RJ,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2016,TO,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2013,PA,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2017,BA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,59,0.0
2016,GO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,40,0.0
2017,GO,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2017,RO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,104,0.0
2017,SE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2020,PB,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2018,PB,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2021,BA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,144,0.0
2021,BA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,49,0.0
2018,SE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2020,AM,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,240,0.0
2020,AM,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2022,MT,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,16,0.0
2015,CE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2023,RN,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2014,PB,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2013,ES,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,93,0.0
2013,SE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,57,0.0
2019,SE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2018,MS,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2018,SC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,136,0.0
2024,SE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2022,RS,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2022,SC,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2017,RR,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2019,PE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,44,0.0
2021,SP,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2024,MT,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,25,0.0
2023,AP,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2020,SE,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2024,PA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,181,0.0
2024,DF,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2024,AC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2020,BA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,24,0.0
2014,TO,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,14,0.0
2016,DF,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2015,RS,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2015,AL,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,79,0.0
2013,BA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2017,CE,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,29,0.0
2016,RR,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2018,AL,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,37,0.0
2021,SP,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,15,0.0
2019,MA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,28,0.0
2021,AL,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2020,SE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2019,MT,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,19,0.0
2021,SE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,33,0.0
2019,AC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2019,PA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2012,PR,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2017,MT,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,43,0.0
2016,RO,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,118,0.0
2021,MG,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2022,PB,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2017,PA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,184,0.0
2024,AM,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,242,0.0
2018,DF,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2020,PR,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,113,0.0
2022,AP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2021,RN,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2022,SC,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2024,AC,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2020,AP,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2024,TO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2015,SC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2012,PR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,51,0.0
2012,AM,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,340,0.0
2012,AP,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2023,AL,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,14,0.0
2023,PB,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,12,0.0
2014,RS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,42,0.0
2017,AM,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,74,0.0
2016,RN,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2022,AM,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,384,0.0
2018,ES,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,70,0.0
2024,BA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,16,0.0
2021,AM,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2016,RN,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2019,SP,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2019,PA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,64,0.0
2019,PB,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,66,0.0
2018,ES,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2020,RR,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2012,CE,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,37,0.0
2012,CE,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,59,0.0
2013,SP,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2014,AM,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2013,PE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2013,CE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2013,MA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,84,0.0
2024,MA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,25,0.0
2022,MA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,88,0.0
2024,ES,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,28,0.0
2024,RS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,32,0.0
2017,RS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,47,0.0
2021,GO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2022,TO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2022,TO,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2024,DF,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2018,MT,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2020,AM,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2024,PE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,26,0.0
2012,MA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,379,0.0
2014,MA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,89,0.0
2015,RN,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,33,0.0
2014,DF,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,12,0.0
2023,MS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,15,0.0
2014,RJ,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2016,PE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,71,0.0
2016,PR,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,133,0.0
2016,PR,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,292,0.0
2014,SE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2018,RN,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,19,0.0
2013,RR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,35,0.0
2018,RR,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2022,AM,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2024,RO,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2024,ES,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2024,AM,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,30,0.0
2019,PA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,169,0.0
2024,RJ,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,24,0.0
2019,AC,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2020,RO,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,25,0.0
2015,PA,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,36,0.0
2012,PI,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,67,0.0
2012,AM,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,9,0.0
2012,RR,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2014,AL,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2014,CE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2014,AL,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2020,MG,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2017,MG,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,86,0.0
2024,RJ,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2021,RN,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,24,0.0
2022,TO,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2020,PI,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2016,PE,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2023,CE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2014,TO,Feminino,Não informado,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2015,PR,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2023,MA,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2014,DF,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2023,AM,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2016,AM,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,35,0.0
2017,ES,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2016,MG,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,20,0.0
2022,PB,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,34,0.0
2019,RS,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2012,AL,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2017,SE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2019,MA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,157,0.0
2019,RN,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,16,0.0
2020,MA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,19,0.0
2015,PE,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2015,ES,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2015,RO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,73,0.0
2012,MS,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,21,0.0
2023,CE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2023,PA,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,16,0.0
2023,SE,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,32,0.0
2014,SP,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,53,0.0
2016,AM,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,453,0.0
2013,AP,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2017,BA,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,34,0.0
2017,MS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,29,0.0
2021,PR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,25,0.0
2021,PE,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2019,CE,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,45,0.0
2014,SC,Masculino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2024,AM,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,11,0.0
2019,MS,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,27,0.0
2016,RN,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2022,PI,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,28,0.0
2020,PR,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2021,AP,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2022,AC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2024,AC,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,28,0.0
2020,PI,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,62,0.0
2023,MG,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,55,0.0
2017,SP,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,28,0.0
2014,AL,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2022,PB,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,20,0.0
2022,RR,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2024,SC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,63,0.0
2018,RR,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2018,PA,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2022,SC,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,203,0.0
2018,CE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,188,0.0
2018,GO,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,31,0.0
2024,MS,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,8,0.0
2024,MS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,25,0.0
2022,AL,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2021,AC,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,15,0.0
2015,PR,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,289,0.0
2012,AM,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2023,PE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,84,0.0
2012,PA,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,14,0.0
2023,SC,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2023,TO,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,13,0.0
2023,MT,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,38,0.0
2013,AC,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,118,0.0
2014,AL,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,43,0.0
2016,RO,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,4,0.0
2017,MS,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,38,0.0
2018,AM,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,31,0.0
2022,PA,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,42,0.0
2022,PB,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,16,0.0
2019,AM,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,6,0.0
2018,ES,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,58,0.0
2018,AC,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,7,0.0
2022,MA,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2014,MT,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2018,DF,Feminino,Parda,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2024,PI,Feminino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,10,0.0
2019,RO,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,40,0.0
2012,MT,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,38,0.0
2023,SP,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,29,0.0
2014,PE,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2017,CE,Feminino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,160,0.0
2014,MT,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,60,0.0
2014,AC,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,1,0.0
2016,RR,Masculino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,3,0.0
2018,AL,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,2,0.0
2017,AC,Masculino,Amarela,Na força de trabalho,Trabalhador familiar auxiliar,110,0.0
2022,PR,Feminino,Preta,Na força de trabalho,Trabalhador familiar auxiliar,5,0.0
2021,MG,Masculino,Branca,Na força de trabalho,Trabalhador familiar auxiliar,84,0.0
