ano,sigla_uf,sexo,total_trabalhadores,salario_medio
2013,CE,Feminino,655723,1456.88
2013,CE,Masculino,840200,1608.01
2013,DF,Feminino,476805,3829.86
2013,DF,Masculino,825479,3755.82
2013,ES,Feminino,404250,1641.33
2013,ES,Masculino,550541,2005.24
2013,GO,Feminino,654360,1662.35
2013,GO,Masculino,855035,1889.66
2013,MA,Feminino,316956,1575.54
2013,MA,Masculino,404534,1715.76
2013,MG,Feminino,2179370,1551.58
2013,MG,Masculino,2877710,1921.85
2013,MS,Feminino,259250,1705.08
2013,MS,Masculino,376375,2029.37
2013,MT,Feminino,304198,1748.87
2013,MT,Masculino,488670,1985.48
2013,PA,Feminino,446482,1856.01
2013,PA,Masculino,679054,1928.19
2013,PB,Feminino,280426,1476.99
2013,PB,Masculino,378816,1552.37
2013,PE,Feminino,713010,1611.32
2013,PE,Masculino,1045472,1765.81
2013,PI,Feminino,193421,1590.87
2013,PI,Masculino,250700,1660.75
2013,PR,Feminino,1385883,1706.63
2013,PR,Masculino,1735501,2102.89
2013,RJ,Feminino,1901146,2109.51
2013,RJ,Masculino,2685644,2720.73
2013,RN,Feminino,258719,1646.36
2013,RN,Masculino,358926,1800.07
2013,RO,Feminino,157303,1681.75
2013,RO,Masculino,210342,2068.03
2013,RR,Feminino,45701,2108.82
2013,RR,Masculino,46456,2261.64
2013,RS,Feminino,1404237,1751.43
2013,RS,Masculino,1678754,2175.57
2013,SC,Feminino,992588,1623.66
2013,SC,Masculino,1218339,2061.08
2013,SE,Feminino,169903,1798.7
2013,SE,Masculino,235872,1946.75
2013,SP,Feminino,6065522,2004.53
2013,SP,Masculino,7958818,2574.92
2013,TO,Feminino,116391,1889.48
2013,TO,Masculino,141145,1878.01
2014,AC,Feminino,59636,2240.22
2014,AC,Masculino,73525,2273.83
2014,AL,Feminino,198061,1694.46
2014,AL,Masculino,316330,1709.22
2014,AM,Feminino,276906,1980.0
2014,AM,Masculino,366014,2342.59
2014,AP,Feminino,59533,2741.52
2014,AP,Masculino,73300,2737.62
2014,BA,Feminino,1018269,1808.56
2014,BA,Masculino,1354314,1969.28
2014,CE,Feminino,681468,1599.5
2014,CE,Masculino,870979,1751.36
2014,DF,Feminino,491856,4044.99
2014,DF,Masculino,829972,4014.86
2014,ES,Feminino,413164,1777.99
2014,ES,Masculino,554564,2196.53
2014,GO,Feminino,654138,1796.75
2014,GO,Masculino,860394,2073.54
2014,MA,Feminino,330209,1706.25
2014,MA,Masculino,408617,1857.39
2014,MG,Feminino,2204863,1690.67
2014,MG,Masculino,2867043,2084.31
2014,MS,Feminino,272408,1879.21
2014,MS,Masculino,381170,2201.34
2014,MT,Feminino,314201,1920.11
2014,MT,Masculino,490329,2177.88
2014,PA,Feminino,454168,2013.64
2014,PA,Masculino,694053,2091.6
2014,PB,Feminino,290199,1604.36
2014,PB,Masculino,388981,1693.57
2014,PE,Feminino,738359,1755.13
2014,PE,Masculino,1030184,1898.66
2014,PI,Feminino,202610,1726.68
2014,PI,Masculino,255120,1830.53
2014,PR,Feminino,1422277,1868.44
2014,PR,Masculino,1744857,2286.24
2014,RJ,Feminino,1936595,2290.04
2014,RJ,Masculino,2704785,2950.36
2014,RN,Feminino,268530,1764.65
2014,RN,Masculino,363610,1932.86
2014,RO,Feminino,162983,1819.1
2014,RO,Masculino,211118,2212.03
2014,RR,Feminino,46828,2320.28
2014,RR,Masculino,47492,2461.99
2014,RS,Feminino,1427915,1924.81
2014,RS,Masculino,1681264,2367.49
2014,SC,Feminino,1025985,1782.13
2014,SC,Masculino,1247948,2265.36
2014,SE,Feminino,176354,1932.67
2014,SE,Masculino,240669,2082.24
2014,SP,Feminino,6186942,2191.48
2014,SP,Masculino,7924508,2792.02
2014,TO,Feminino,123403,2106.84
2014,TO,Masculino,152510,2201.49
2015,AC,Feminino,63470,2334.84
2015,AC,Masculino,72541,2444.6
2015,AL,Feminino,201388,1796.42
2015,AL,Masculino,307887,1831.57
2015,AM,Feminino,267793,2117.81
2015,AM,Masculino,343368,2535.71
2015,AP,Feminino,55815,3028.08
2015,AP,Masculino,66098,3053.27
2015,BA,Feminino,1009606,1973.69
2015,BA,Masculino,1302798,2138.46
2015,CE,Feminino,682061,1752.61
2015,CE,Masculino,860698,1920.27
2015,DF,Feminino,491294,4423.09
2015,DF,Masculino,772578,4624.34
2015,ES,Feminino,400251,1928.96
2015,ES,Masculino,524491,2380.82
2015,GO,Feminino,657212,1978.77
2015,GO,Masculino,844185,2265.83
2015,MA,Feminino,326142,1868.05
2015,MA,Masculino,396724,2032.95
2015,MG,Feminino,2097599,1841.26
2015,MG,Masculino,2723517,2279.16
2015,MS,Feminino,270057,2081.14
2015,MS,Masculino,375563,2398.24
2015,MT,Feminino,315417,2112.18
2015,MT,Masculino,485405,2403.49
2015,PA,Feminino,454637,2229.26
2015,PA,Masculino,670992,2289.89
2015,PB,Feminino,289129,1745.19
2015,PB,Masculino,377901,1841.14
2015,PE,Feminino,710648,1929.07
2015,PE,Masculino,959687,2037.81
2015,PI,Feminino,208719,1878.07
2015,PI,Masculino,252057,2012.71
2015,PR,Feminino,1401047,2065.15
2015,PR,Masculino,1712157,2501.4
2015,RJ,Feminino,1887624,2501.71
2015,RJ,Masculino,2561235,3162.06
2015,RN,Feminino,259387,1876.93
2015,RN,Masculino,349479,2104.59
2015,RO,Feminino,161169,1969.39
2015,RO,Masculino,197492,2353.91
2015,RR,Feminino,47947,2524.27
2015,RR,Masculino,48617,2721.5
2015,RS,Feminino,1392064,2129.51
2015,RS,Masculino,1613485,2557.0
2015,SC,Feminino,1003552,1960.33
2015,SC,Masculino,1210740,2477.73
2015,SE,Feminino,171529,2005.8
2015,SE,Masculino,233439,2210.02
2015,SP,Feminino,6049736,2402.86
2015,SP,Masculino,7647735,3006.52
2015,TO,Feminino,123819,2311.78
2015,TO,Masculino,150826,2422.13
2016,AC,Feminino,59825,2448.71
2016,AC,Masculino,68312,2624.21
2016,AL,Feminino,196547,1939.21
2016,AL,Masculino,293725,1979.7
2016,AM,Feminino,252620,2288.77
2016,AM,Masculino,319415,2727.72
2016,AP,Feminino,59031,2642.66
2016,AP,Masculino,66560,2820.03
2016,BA,Feminino,953171,2184.46
2016,BA,Masculino,1218174,2313.02
2016,CE,Feminino,644805,1923.7
2016,CE,Masculino,798560,2082.52
2016,DF,Feminino,474806,4680.46
2016,DF,Masculino,775944,4754.99
2016,ES,Feminino,378828,2060.08
2016,ES,Masculino,490045,2532.27
2016,GO,Feminino,636241,2172.9
2016,GO,Masculino,809702,2444.12
2016,MA,Feminino,320999,2070.09
2016,MA,Masculino,379201,2219.58
2016,MG,Feminino,2026640,2004.73
2016,MG,Masculino,2602061,2439.99
2016,MS,Feminino,258268,2273.34
2016,MS,Masculino,375286,2580.13
2016,MT,Feminino,305844,2348.47
2016,MT,Masculino,465783,2627.51
2016,PA,Feminino,431674,2427.15
2016,PA,Masculino,621597,2457.36
2016,PB,Feminino,276080,1922.21
2016,PB,Masculino,358552,2013.0
2016,PE,Feminino,676614,2086.12
2016,PE,Masculino,909040,2182.99
2016,PI,Feminino,204334,2066.05
2016,PI,Masculino,237359,2256.01
2016,PR,Feminino,1364106,2271.09
2016,PR,Masculino,1648999,2708.58
2016,RJ,Feminino,1787091,2690.38
2016,RJ,Masculino,2372390,3325.3
2016,RN,Feminino,253911,2096.02
2016,RN,Masculino,332058,2317.51
2016,RO,Feminino,154888,2103.04
2016,RO,Masculino,186309,2526.09
2016,RR,Feminino,46662,2741.05
2016,RR,Masculino,47912,2944.25
2016,RS,Feminino,1352848,2313.71
2016,RS,Masculino,1558035,2759.67
2016,SC,Feminino,987986,2150.59
2016,SC,Masculino,1179937,2683.2
2016,SE,Feminino,165526,2210.28
2016,SE,Masculino,217547,2396.83
2016,SP,Feminino,5874121,2586.3
2016,SP,Masculino,7319999,3211.66
2016,TO,Feminino,119147,2454.6
2016,TO,Masculino,145083,2595.66
2017,AC,Feminino,61227,2604.66
2017,AC,Masculino,70064,2777.16
2017,AL,Feminino,197307,2080.59
2017,AL,Masculino,289456,2120.75
2017,AM,Feminino,256277,2412.29
2017,AM,Masculino,328041,2818.09
2017,AP,Feminino,60184,2448.3
2017,AP,Masculino,67366,2719.73
2017,BA,Feminino,978549,2300.64
2017,BA,Masculino,1245226,2423.28
2017,CE,Feminino,657165,2049.96
2017,CE,Masculino,807783,2218.44
2017,DF,Feminino,474615,4939.82
2017,DF,Masculino,772114,5014.09
2017,ES,Feminino,381703,2166.77
2017,ES,Masculino,492454,2640.43
2017,GO,Feminino,675351,2328.76
2017,GO,Masculino,840071,2572.28
2017,MA,Feminino,329646,2192.87
2017,MA,Masculino,383405,2357.0
2017,MG,Feminino,2066397,2132.9
2017,MG,Masculino,2644522,2559.31
2017,MS,Feminino,264677,2418.76
2017,MS,Masculino,374710,2718.66
2017,MT,Feminino,313995,2543.49
2017,MT,Masculino,486390,2796.89
2017,PA,Feminino,440439,2487.63
2017,PA,Masculino,628379,2522.5
2017,PB,Feminino,278269,2060.01
2017,PB,Masculino,360001,2142.12
2017,PE,Feminino,671231,2224.24
2017,PE,Masculino,913549,2322.73
2017,PI,Feminino,210170,2189.38
2017,PI,Masculino,243059,2373.62
2017,PR,Feminino,1369282,2423.28
2017,PR,Masculino,1658910,2857.07
2017,RJ,Feminino,1740263,2846.47
2017,RJ,Masculino,2304473,3461.02
2017,RN,Feminino,255332,2210.2
2017,RN,Masculino,333041,2432.67
2017,RO,Feminino,157637,2220.8
2017,RO,Masculino,190158,2651.62
2017,RR,Feminino,50143,2955.44
2017,RR,Masculino,50234,3195.55
2017,RS,Feminino,1348301,2472.26
2017,RS,Masculino,1554072,2943.78
2017,SC,Feminino,1001944,2293.51
2017,SC,Masculino,1203794,2830.97
2017,SE,Feminino,170575,2355.07
2017,SE,Masculino,219887,2542.26
2017,SP,Feminino,5831561,2739.25
2017,SP,Masculino,7296717,3380.14
2017,TO,Feminino,127115,2554.54
2017,TO,Masculino,154359,2744.57
2018,AC,Feminino,57969,2769.78
2018,AC,Masculino,68335,2976.99
2018,AL,Feminino,202528,2163.66
2018,AL,Masculino,291330,2231.77
2018,AM,Feminino,259174,2520.34
2018,AM,Masculino,337518,2924.96
2018,AP,Feminino,62439,3691.17
2018,AP,Masculino,69804,3658.41
2018,BA,Feminino,990398,2382.78
2018,BA,Masculino,1271160,2473.64
2018,CE,Feminino,657349,2137.61
2018,CE,Masculino,814355,2302.98
2018,DF,Feminino,477954,4909.83
2018,DF,Masculino,715144,5402.9
2018,ES,Feminino,383970,2236.28
2018,ES,Masculino,501372,2701.15
2018,GO,Feminino,660313,2419.31
2018,GO,Masculino,847335,2672.71
2018,MA,Feminino,348541,2276.03
2018,MA,Masculino,398602,2458.92
2018,MG,Feminino,2080591,2200.46
2018,MG,Masculino,2680239,2604.1
2018,MS,Feminino,271543,2523.36
2018,MS,Masculino,373627,2822.8
2018,MT,Feminino,328109,2625.77
2018,MT,Masculino,505899,2871.96
2018,PA,Feminino,443532,2635.86
2018,PA,Masculino,642014,2633.37
2018,PB,Feminino,278464,2125.43
2018,PB,Masculino,360940,2200.4
2018,PE,Feminino,678998,2321.41
2018,PE,Masculino,915553,2413.52
2018,PI,Feminino,211801,2269.54
2018,PI,Masculino,243467,2447.69
2018,PR,Feminino,1392417,2479.99
2018,PR,Masculino,1677990,2912.34
2018,RJ,Feminino,1727035,2939.21
2018,RJ,Masculino,2290446,3541.72
2018,RN,Feminino,256324,2292.39
2018,RN,Masculino,338076,2523.87
2018,RO,Feminino,156416,2266.87
2018,RO,Masculino,188719,2670.38
2018,RR,Feminino,48923,3088.35
2018,RR,Masculino,49160,3299.73
2018,RS,Feminino,1347554,2566.83
2018,RS,Masculino,1552873,3047.88
2018,SC,Feminino,1019551,2378.87
2018,SC,Masculino,1235367,2891.34
2018,SE,Feminino,169959,2452.28
2018,SE,Masculino,219392,2653.68
2018,SP,Feminino,5905554,2822.87
2018,SP,Masculino,7341909,3453.2
2018,TO,Feminino,128948,2635.91
2018,TO,Masculino,154135,2838.68
2019,AC,Feminino,57617,2559.29
2019,AC,Masculino,67655,2829.74
2019,AL,Feminino,202302,2220.65
2019,AL,Masculino,284414,2252.61
2019,AM,Feminino,251497,2716.17
2019,AM,Masculino,339898,3056.0
2019,AP,Feminino,60197,3901.78
2019,AP,Masculino,67509,3834.57
2019,BA,Feminino,946460,2411.27
2019,BA,Masculino,1255939,2494.71
2019,CE,Feminino,657221,2221.69
2019,CE,Masculino,821342,2369.39
2019,DF,Feminino,482183,4772.5
2019,DF,Masculino,585432,5531.96
2019,ES,Feminino,390634,2281.79
2019,ES,Masculino,507757,2727.33
2019,GO,Feminino,657604,2475.4
2019,GO,Masculino,848421,2694.59
2019,MA,Feminino,355290,2337.75
2019,MA,Masculino,393238,2465.01
2019,MG,Feminino,2116956,2256.13
2019,MG,Masculino,2739069,2625.17
2019,MS,Feminino,278734,2609.32
2019,MS,Masculino,376972,2882.7
2019,MT,Feminino,336878,2707.5
2019,MT,Masculino,519157,2932.03
2019,PA,Feminino,440883,2687.31
2019,PA,Masculino,641086,2651.79
2019,PB,Feminino,280774,2186.08
2019,PB,Masculino,363026,2236.15
2019,PE,Feminino,668990,2373.05
2019,PE,Masculino,908462,2395.4
2019,PI,Feminino,213893,2339.12
2019,PI,Masculino,246734,2461.86
2019,PR,Feminino,1416891,2529.41
2019,PR,Masculino,1699449,2951.88
2019,RJ,Feminino,1689322,3033.55
2019,RJ,Masculino,2271043,3614.21
2019,RN,Feminino,257527,2352.55
2019,RN,Masculino,339925,2557.1
2019,RO,Feminino,156937,2319.57
2019,RO,Masculino,190474,2661.62
2019,RR,Feminino,51003,3067.5
2019,RR,Masculino,50494,3237.5
2019,RS,Feminino,1345651,2621.72
2019,RS,Masculino,1547589,3086.57
2019,SC,Feminino,1047292,2450.03
2019,SC,Masculino,1271918,2959.12
2019,SE,Feminino,155090,2388.2
2019,SE,Masculino,197780,2389.0
2019,SP,Feminino,5977060,2894.9
2019,SP,Masculino,7412787,3500.82
2019,TO,Feminino,123106,2753.39
2019,TO,Masculino,150930,2911.46
2020,AC,Feminino,61985,2845.5
2020,AC,Masculino,70866,3092.23
2020,AL,Feminino,193642,2276.76
2020,AL,Masculino,287901,2265.18
2020,AM,Feminino,251207,2716.55
2020,AM,Masculino,340981,3013.09
2020,AP,Feminino,58754,3876.38
2020,AP,Masculino,65865,3820.55
2020,BA,Feminino,937911,2490.57
2020,BA,Masculino,1238277,2494.64
2020,CE,Feminino,631381,2293.14
2020,CE,Masculino,810116,2380.58
2020,DF,Feminino,484072,4719.81
2020,DF,Masculino,754336,5400.44
2020,ES,Feminino,383205,2311.91
2020,ES,Masculino,508573,2724.88
2020,GO,Feminino,638708,2526.41
2020,GO,Masculino,845552,2730.8
2020,MA,Feminino,346084,2423.73
2020,MA,Masculino,397949,2529.06
2020,MG,Feminino,2082153,2309.34
2020,MG,Masculino,2732721,2678.61
2020,MS,Feminino,277158,2586.82
2020,MS,Masculino,377255,2854.13
2020,MT,Feminino,337158,2711.24
2020,MT,Masculino,519659,2953.82
2020,PA,Feminino,430322,2748.09
2020,PA,Masculino,650715,2708.17
2020,PB,Feminino,269541,2262.06
2020,PB,Masculino,359595,2265.68
2020,PE,Feminino,637781,2455.61
2020,PE,Masculino,887498,2448.73
2020,PI,Feminino,199107,2430.8
2020,PI,Masculino,237268,2463.81
2020,PR,Feminino,1379770,2527.64
2020,PR,Masculino,1706359,2923.33
2020,RJ,Feminino,1600597,3040.76
2020,RJ,Masculino,2166440,3576.96
2020,RN,Feminino,240546,2432.71
2020,RN,Masculino,327678,2569.71
2020,RO,Feminino,154890,2471.38
2020,RO,Masculino,187876,2813.86
2020,RR,Feminino,50323,3137.9
2020,RR,Masculino,51447,3254.44
2020,RS,Feminino,1303632,2657.04
2020,RS,Masculino,1517336,3097.01
2020,SC,Feminino,1069422,2420.6
2020,SC,Masculino,1291260,2879.56
2020,SE,Feminino,158148,2581.78
2020,SE,Masculino,207906,2628.28
2020,SP,Feminino,5859480,2918.1
2020,SP,Masculino,7390875,3479.75
2020,TO,Feminino,118110,2879.9
2020,TO,Masculino,148785,2998.07
2021,AC,Feminino,67477,3109.64
2021,AC,Masculino,75013,3223.31
2021,AL,Feminino,214391,2355.67
2021,AL,Masculino,308599,2388.95
2021,AM,Feminino,280628,2762.77
2021,AM,Masculino,373155,3084.67
2021,AP,Feminino,58693,3722.26
2021,AP,Masculino,67017,3693.68
2021,BA,Feminino,1021372,2545.37
2021,BA,Masculino,1331826,2557.6
2021,CE,Feminino,673517,2407.52
2021,CE,Masculino,855421,2506.1
2021,DF,Feminino,491936,5171.89
2021,DF,Masculino,592591,5699.75
2021,ES,Feminino,408263,2370.99
2021,ES,Masculino,533723,2829.96
2021,GO,Feminino,691201,2600.68
2021,GO,Masculino,893966,2844.56
2021,MA,Feminino,381356,2486.83
2021,MA,Masculino,437633,2626.21
2021,MG,Feminino,2256641,2421.67
2021,MG,Masculino,2891794,2848.12
2021,MS,Feminino,301334,2748.73
2021,MS,Masculino,398634,3063.6
2021,MT,Feminino,367975,2832.96
2021,MT,Masculino,551444,3171.16
2021,PA,Feminino,467881,2827.33
2021,PA,Masculino,699290,2818.5
2021,PB,Feminino,299432,2360.85
2021,PB,Masculino,376959,2392.45
2021,PE,Feminino,708135,2559.63
2021,PE,Masculino,954865,2576.47
2021,PI,Feminino,209036,2516.6
2021,PI,Masculino,250693,2534.66
2021,PR,Feminino,1473668,2649.71
2021,PR,Masculino,1783865,3111.65
2021,RJ,Feminino,1688043,3186.91
2021,RJ,Masculino,2250828,3780.99
2021,RN,Feminino,263744,2520.47
2021,RN,Masculino,351901,2663.95
2021,RO,Feminino,139686,2433.28
2021,RO,Masculino,172628,2706.61
2021,RR,Feminino,55121,3244.1
2021,RR,Masculino,56087,3308.26
2021,RS,Feminino,1386034,2767.35
2021,RS,Masculino,1574651,3289.31
2021,SC,Feminino,1143547,2578.97
2021,SC,Masculino,1360684,3120.76
2021,SE,Feminino,169035,2682.59
2021,SE,Masculino,223035,2677.03
2021,SP,Feminino,6191243,3148.02
2021,SP,Masculino,7657133,3764.64
2021,TO,Feminino,132418,2887.4
2021,TO,Masculino,163615,3029.73
2022,AC,Feminino,73114,3205.36
2022,AC,Masculino,82447,3448.8
2022,AL,Feminino,237857,2742.21
2022,AL,Masculino,340980,2926.18
2022,AM,Feminino,306621,3225.47
2022,AM,Masculino,406621,3683.88
2022,AM,Não informado,1,0.0
2022,AP,Feminino,63782,4325.14
2022,AP,Masculino,76065,4393.56
2022,BA,Feminino,1095892,3037.28
2022,BA,Masculino,1461138,3226.07
2022,BA,Não informado,10,0.0
2022,CE,Feminino,728054,2863.86
2022,CE,Masculino,923681,3041.71
2022,CE,Não informado,2,0.0
2022,DF,Feminino,544915,6026.97
2022,DF,Masculino,705137,7182.41
2022,DF,Não informado,1,0.0
2022,ES,Feminino,448491,2796.38
2022,ES,Masculino,575769,4106.76
2022,GO,Feminino,777242,2992.6
2022,GO,Masculino,1001086,3396.61
2022,MA,Feminino,422739,2863.97
2022,MA,Masculino,491257,3279.57
2022,MG,Feminino,2444295,2930.29
2022,MG,Masculino,3078964,3581.71
2022,MG,Não informado,20,0.0
2022,MS,Feminino,334192,3126.7
2022,MS,Masculino,444301,3680.09
2022,MS,Não informado,1,0.0
2022,MT,Feminino,413989,3279.51
2022,MT,Masculino,629236,3939.03
2022,PA,Feminino,513246,3479.12
2022,PA,Masculino,764811,3687.47
2022,PA,Não informado,1,0.0
2022,PB,Feminino,316490,2769.74
2022,PB,Masculino,411649,2956.95
2022,PE,Feminino,750990,3067.63
2022,PE,Masculino,1033068,3176.99
2022,PI,Feminino,219277,2977.99
2022,PI,Masculino,267846,3129.25
2022,PR,Feminino,1571173,3186.53
2022,PR,Masculino,1890168,4082.43
2022,RJ,Feminino,1866560,3776.56
2022,RJ,Masculino,2463437,4682.06
2022,RJ,Não informado,2,0.0
2022,RN,Feminino,279639,2914.52
2022,RN,Masculino,379304,3243.63
2022,RO,Feminino,180510,2988.5
2022,RO,Masculino,212600,3464.9
2022,RR,Feminino,48618,3157.09
2022,RR,Masculino,54555,3455.57
2022,RS,Feminino,1475267,3433.62
2022,RS,Masculino,1671711,4410.26
2022,RS,Não informado,3,0.0
2022,SC,Feminino,1219920,3226.5
2022,SC,Masculino,1445818,4327.42
2022,SC,Não informado,5,0.0
2022,SE,Feminino,178439,3238.11
2022,SE,Masculino,238696,3368.74
2022,SP,Feminino,6682730,4000.87
2022,SP,Masculino,8209051,4846.08
2022,SP,Não informado,10,0.0
2022,TO,Feminino,151358,3167.97
2022,TO,Masculino,184087,3455.98
2023,AC,Feminino,82975,3098.57
2023,AC,Masculino,91436,3259.68
2023,AL,Feminino,261358,2588.96
2023,AL,Masculino,366984,2569.78
2023,AM,Feminino,341515,3000.48
2023,AM,Masculino,440595,3293.47
2023,AP,Feminino,72129,2208.37
2023,AP,Masculino,83864,2345.66
2023,BA,Feminino,1189660,2940.28
2023,BA,Masculino,1536458,2880.85
2023,CE,Feminino,795835,2550.77
2023,CE,Masculino,960649,2562.41
2023,DF,Feminino,624517,5508.47
2023,DF,Masculino,918382,5638.34
2023,ES,Feminino,478419,2788.76
2023,ES,Masculino,604274,3258.34
2023,GO,Feminino,830566,2970.87
2023,GO,Masculino,1046748,3209.14
2023,MA,Feminino,437876,2811.41
2023,MA,Masculino,517554,2916.98
2023,MG,Feminino,2619376,2755.95
2023,MG,Masculino,3190494,3108.16
2023,MS,Feminino,353114,3172.28
2023,MS,Masculino,471300,3479.09
2023,MT,Feminino,478050,3038.76
2023,MT,Masculino,662952,3432.22
2023,PA,Feminino,583902,3184.91
2023,PA,Masculino,822957,3009.83
2023,PB,Feminino,343478,2781.45
2023,PB,Masculino,450256,2723.53
2023,PE,Feminino,811213,2889.76
2023,PE,Masculino,1093862,2834.5
2023,PI,Feminino,260549,2867.1
2023,PI,Masculino,305250,2809.69
2023,PR,Feminino,1654836,3111.48
2023,PR,Masculino,1952682,3534.94
2023,RJ,Feminino,1964934,3344.97
2023,RJ,Masculino,2626687,4164.28
2023,RN,Feminino,295774,2924.22
2023,RN,Masculino,396784,2936.6
2023,RO,Feminino,181103,2527.38
2023,RO,Masculino,212989,2816.9
2023,RR,Feminino,72555,2306.7
2023,RR,Masculino,71945,2601.12
2023,RS,Feminino,1531258,3204.31
2023,RS,Masculino,1696312,3730.95
2023,SC,Feminino,1263258,3135.17
2023,SC,Masculino,1486558,3679.49
2023,SE,Feminino,202129,2998.01
2023,SE,Masculino,257197,2923.88
2023,SP,Feminino,7004014,3630.42
2023,SP,Masculino,8439173,4260.53
2023,TO,Feminino,175509,3286.94
2023,TO,Masculino,202934,3454.78
2024,AC,Feminino,86952,3346.67
2024,AC,Masculino,93141,3468.75
2024,AL,Feminino,264733,2721.25
2024,AL,Masculino,371526,2796.52
2024,AM,Feminino,348597,3102.12
2024,AM,Masculino,452752,3436.08
2024,AP,Feminino,74234,2482.86
2024,AP,Masculino,80692,2871.57
2024,BA,Feminino,1226326,3029.1
2024,BA,Masculino,1547831,2998.3
2024,CE,Feminino,840941,2615.21
2024,CE,Masculino,1030152,2644.65
2024,DF,Feminino,681971,5613.46
2024,DF,Masculino,1025334,5673.41
2024,ES,Feminino,485141,2962.74
2024,ES,Masculino,615878,3480.13
2024,GO,Feminino,874244,3098.89
2024,GO,Masculino,1076068,3359.55
2024,MA,Feminino,449967,2864.67
2024,MA,Masculino,527718,3050.85
2024,MG,Feminino,2823893,2912.14
2024,MG,Masculino,3270692,3392.66
2024,MS,Feminino,357942,3361.96
2024,MS,Masculino,473218,3664.08
2024,MT,Feminino,525069,3240.01
2024,MT,Masculino,684801,3721.4
2024,PA,Feminino,606613,3330.12
2024,PA,Masculino,839050,3213.46
2024,PB,Feminino,348018,2922.9
2024,PB,Masculino,462989,2840.45
2024,PE,Feminino,817958,3095.77
2024,PE,Masculino,1101543,3028.56
2024,PI,Feminino,262642,3019.09
2024,PI,Masculino,306188,2965.64
2024,PR,Feminino,1709459,3291.18
2024,PR,Masculino,2007676,3715.96
2024,RJ,Feminino,2038548,3590.98
2024,RJ,Masculino,2705668,4383.8
2024,RN,Feminino,302640,3099.06
2024,RN,Masculino,406710,3116.15
2024,RO,Feminino,194435,3217.92
2024,RO,Masculino,219520,3511.4
2024,RR,Feminino,73604,3804.15
2024,RR,Masculino,74445,3864.46
2024,RS,Feminino,1569302,3372.47
2024,RS,Masculino,1718223,3927.91
2024,SC,Feminino,1326189,3305.42
2024,SC,Masculino,1537587,3877.1
2024,SE,Feminino,207141,3189.95
2024,SE,Masculino,260666,3097.13
2024,SP,Feminino,7341340,3744.86
2024,SP,Masculino,8653247,4462.65
2024,TO,Feminino,195515,2981.64
2024,TO,Masculino,212797,3370.03
2025,AC,Feminino,95789,3394.16
2025,AC,Masculino,99521,3620.41
2025,AL,Feminino,312183,2842.5
2025,AL,Masculino,406330,2970.34
2025,AM,Feminino,397737,3163.77
2025,AM,Masculino,498838,3527.49
2025,AP,Feminino,89395,3708.5
2025,AP,Masculino,97054,3921.2
2025,BA,Feminino,1381555,3130.4
2025,BA,Masculino,1661029,3162.43
2025,CE,Feminino,946386,2920.85
2025,CE,Masculino,1122380,3031.67
2025,DF,Feminino,746968,5472.63
2025,DF,Masculino,1128265,4351.95
2025,ES,Feminino,512626,3177.16
2025,ES,Masculino,626398,3740.35
2025,GO,Feminino,919495,3274.36
2025,GO,Masculino,1100237,3559.63
2025,MA,Feminino,504777,3076.19
2025,MA,Masculino,569075,3239.26
2025,MG,Feminino,2990909,2967.53
2025,MG,Masculino,3334382,3571.81
2025,MS,Feminino,374628,3578.77
2025,MS,Masculino,486708,3922.04
2025,MT,Feminino,563777,3332.17
2025,MT,Masculino,708094,3940.76
2025,PA,Feminino,690380,3362.72
2025,PA,Masculino,900694,3343.7
2025,PB,Feminino,403346,3054.96
2025,PB,Masculino,511609,3021.9
2025,PE,Feminino,907481,3169.94
2025,PE,Masculino,1190506,3161.16
2025,PI,Feminino,303886,3094.57
2025,PI,Masculino,339668,3079.91
2025,PR,Feminino,1796697,3484.95
2025,PR,Masculino,2050031,3943.8
2025,RJ,Feminino,2130780,3719.65
2025,RJ,Masculino,2804224,4380.29
2025,RN,Feminino,325928,3202.55
2025,RN,Masculino,425969,3282.18
2025,RO,Feminino,209951,3305.63
2025,RO,Masculino,229705,3741.96
2025,RR,Feminino,79128,4008.78
2025,RR,Masculino,80809,4258.73
2025,RS,Feminino,1621609,3581.04
2025,RS,Masculino,1744865,4147.79
2025,SC,Feminino,1376471,3512.0
2025,SC,Masculino,1572679,4106.22
2025,SE,Feminino,228847,3276.1
2025,SE,Masculino,281811,3244.59
2025,SP,Feminino,7581778,3980.52
2025,SP,Masculino,8783296,4754.03
2025,TO,Feminino,215024,3011.05
2025,TO,Masculino,226996,3505.23
